"Município";"População de 15 anos ou mais"
"316780 SOLEDADE DE MINAS";3325
"316790 TABULEIRO";2980
"316800 TAIOBEIRAS";16115
"316810 TAPIRA";2010
"316820 TAPIRAI";1556
"316830 TAQUARACU DE MINAS";2185
"316840 TARUMIRIM";11382
"316850 TEIXEIRAS";6766
"316860 TEOFILO OTONI";89556
"316870 TIMOTEO";38204
"316880 TIRADENTES";6826
"316890 TIROS";5778
"316900 TOCANTINS";8797
"316910 TOLEDO";3198
"316920 TOMBOS";6723
"316930 TRES CORACOES";37378
"316935 TRES MARIAS";13121
"316940 TRES PONTAS";29972
"316950 TUMIRITINGA";3498
"316960 TUPACIGUARA";18237
"316970 TURMALINA";11117
"316980 TURVOLANDIA";2456
"316990 UBA";45449
"317000 UBAI";7960
"317010 UBERABA";148001
"317020 UBERLANDIA";251533
"317030 UMBURATIBA";1624
"317040 UNAI";43131
"317050 URUCANIA";6406
"317060 VARGEM BONITA";1603
"317070 VARGINHA";58967
"317080 VARZEA DA PALMA";17109
"317090 VARZELANDIA";14545
"317100 VAZANTE";11983
"317110 VERISSIMO";2020
"317120 VESPASIANO";33600
"317130 VICOSA";34173
"317140 VIEIRAS";2474
"317150 MATHIAS LOBATO";2139
"317160 VIRGEM DA LAPA";8243
"317170 VIRGINIA";5544
"317180 VIRGINOPOLIS";7595
"317190 VIRGOLANDIA";4167
"317200 VISCONDE DO RIO BRANCO";19442
"317210 VOLTA GRANDE";3049
"317220 WENCESLAU BRAZ";1704
"320010 AFONSO CLAUDIO";24830
"320013 AGUIA BRANCA";6179
"320016 AGUA DOCE DO NORTE";7650
"320020 ALEGRE";20000
"320030 ALFREDO CHAVES";8511
"320035 ALTO RIO NOVO";4508
"320040 ANCHIETA";9499
"320050 APIACA";4697
"320060 ARACRUZ";32254
"320070 ATILIO VIVACQUA";4366
"320080 BAIXO GUANDU";17688
"320090 BARRA DE SAO FRANCISCO";22808
"320100 BOA ESPERANCA";7702
"320110 BOM JESUS DO NORTE";5520
"320120 CACHOEIRO DE ITAPEMIRIM";95791
"320130 CARIACICA";175760
"320140 CASTELO";20068
"320150 COLATINA";71863
"320160 CONCEICAO DA BARRA";13250
"320170 CONCEICAO DO CASTELO";6635
"320180 DIVINO DE SAO LOURENCO";2475
"320190 DOMINGOS MARTINS";23303
"320200 DORES DO RIO PRETO";3391
"320210 ECOPORANGA";15113
"320220 FUNDAO";6834
"320230 GUACUI";14359
"320240 GUARAPARI";39927
"320245 IBATIBA";9608
"320250 IBIRACU";6108
"320255 IBITIRAMA";4600
"320260 ICONHA";6908
"320270 ITAGUACU";9060
"320280 ITAPEMIRIM";27903
"320290 ITARANA";7027
"320300 IUNA";19984
"320305 JAGUARE";10038
"320310 JERONIMO MONTEIRO";5963
"320313 JOAO NEIVA";9035
"320316 LARANJA DA TERRA";7221
"320320 LINHARES";73545
"320330 MANTENOPOLIS";8624
"320335 MARILANDIA";6265
"320340 MIMOSO DO SUL";15834
"320350 MONTANHA";11404
"320360 MUCURICI";6986
"320370 MUNIZ FREIRE";12349
"320380 MUQUI";8913
"320390 NOVA VENECIA";30241
"320400 PANCAS";13135
"320405 PEDRO CANARIO";12599
"320410 PINHEIROS";13120
"320420 PIUMA";5890
"320430 PRESIDENTE KENNEDY";5798
"320435 RIO BANANAL";9907
"320440 RIO NOVO DO SUL";6579
"320450 SANTA LEOPOLDINA";7113
"320455 SANTA MARIA DE JETIBA";14388
"320460 SANTA TERESA";19999
"320470 SAO GABRIEL DA PALHA";19560
"320480 SAO JOSE DO CALCADO";6911
"320490 SAO MATEUS";44476
"320500 SERRA";137109
"320503 VARGEM ALTA";8484
"320506 VENDA NOVA DO IMIGRANTE";7911
"320510 VIANA";27073
"320520 VILA VELHA";181757
"320530 VITORIA";179130
"330010 ANGRA DOS REIS";55850
"330020 ARARUAMA";39349
"330025 ARRAIAL DO CABO";13612
"330030 BARRA DO PIRAI";55486
"330040 BARRA MANSA";118315
"330050 BOM JARDIM";13962
"330060 BOM JESUS DO ITABAPOANA";20662
"330070 CABO FRIO";55957
"330080 CACHOEIRAS DE MACACU";27097
"330090 CAMBUCI";14806
"330100 CAMPOS DOS GOYTACAZES";264150
"330110 CANTAGALO";13169
"330120 CARMO";9753
"330130 CASIMIRO DE ABREU";22333
"330140 CONCEICAO DE MACABU";11175
"330150 CORDEIRO";14301
"330160 DUAS BARRAS";6538
"330170 DUQUE DE CAXIAS";453049
"330180 ENGENHEIRO PAULO DE FRONTIN";8343
"330190 ITABORAI";108342
"330200 ITAGUAI";75207
"330205 ITALVA";9150
"330210 ITAOCARA";16048
"330220 ITAPERUNA";53685
"330225 ITATIAIA";10771
"330230 LAJE DO MURIAE";5104
"330240 MACAE";67881
"330250 MAGE";126973
"330260 MANGARATIBA";12102
"330270 MARICA";32109
"330280 MENDES";11889
"330290 MIGUEL PEREIRA";13834
"330300 MIRACEMA";16931
"330310 NATIVIDADE";14572
"330320 NILOPOLIS";113646
"330330 NITEROI";325758
"330340 NOVA FRIBURGO";118272
"330350 NOVA IGUACU";877973
"330360 PARACAMBI";23838
"330370 PARAIBA DO SUL";23432
"330380 PARATY";15032
"330385 PATY DO ALFERES";13869
"330390 PETROPOLIS";181909
"330400 PIRAI";22830
"330410 PORCIUNCULA";9804
"330415 QUISSAMA";7018
"330420 RESENDE";62272
"330430 RIO BONITO";29743
"330440 RIO CLARO";9200
"330450 RIO DAS FLORES";4368
"330455 RIO DE JANEIRO";4053570
"330460 SANTA MARIA MADALENA";7260
"330470 SANTO ANTONIO DE PADUA";27665
"330480 SAO FIDELIS";24044
"330490 SAO GONCALO";554560
"330500 SAO JOAO DA BARRA";38491
"330510 SAO JOAO DE MERITI";294817
"330515 SAO JOSE DO VALE DO RIO PRETO";10414
"330520 SAO PEDRO DA ALDEIA";34094
"330530 SAO SEBASTIAO DO ALTO";5397
"330540 SAPUCAIA";10688
"330550 SAQUAREMA";25566
"330560 SILVA JARDIM";11373
"330570 SUMIDOURO";8469
"330580 TERESOPOLIS";83382
"330590 TRAJANO DE MORAES";6996
"330600 TRES RIOS";56487
"330610 VALENCA";43101
"330620 VASSOURAS";19773
"330630 VOLTA REDONDA";153631
"350010 ADAMANTINA";22810
"350020 ADOLFO";2247
"350030 AGUAI";15999
"350040 AGUAS DA PRATA";4691
"350050 AGUAS DE LINDOIA";8245
"350055 AGUAS DE SANTA BARBARA";3944
"350060 AGUAS DE SAO PEDRO";1195
"350070 AGUDOS";20490
"350080 ALFREDO MARCONDES";2578
"350090 ALTAIR";2151
"350100 ALTINOPOLIS";9273
"350110 ALTO ALEGRE";3425
"350120 ALVARES FLORENCE";3688
"350130 ALVARES MACHADO";12870
"350140 ALVARO DE CARVALHO";2011
"350150 ALVINLANDIA";1620
"350160 AMERICANA";109237
"350170 AMERICO BRASILIENSE";13136
"350180 AMERICO DE CAMPOS";3988
"350190 AMPARO";35627
"350200 ANALANDIA";2040
"350210 ANDRADINA";36813
"350220 ANGATUBA";13947
"350230 ANHEMBI";2354
"350240 ANHUMAS";2217
"350250 APARECIDA";22366
"350260 APARECIDA D'OESTE";3571
"350270 APIAI";20993
"350280 ARACATUBA";112585
"350290 ARACOIABA DA SERRA";9753
"350300 ARAMINA";2840
"350310 ARANDU";3618
"350320 ARARAQUARA";117236
"350330 ARARAS";59668
"350340 AREALVA";4906
"350350 AREIAS";2103
"350360 AREIOPOLIS";6168
"350370 ARIRANHA";4215
"350380 ARTUR NOGUEIRA";18801
"350390 ARUJA";23366
"350400 ASSIS";59753
"350410 ATIBAIA";58035
"350420 AURIFLAMA";8847
"350430 AVAI";3071
"350440 AVANHANDAVA";5306
"350450 AVARE";40715
"350460 BADY BASSITT";4031
"350470 BALBINOS";854
"350480 BALSAMO";4944
"350490 BANANAL";7554
"350500 BARAO DE ANTONINA";1973
"350510 BARBOSA";3539
"350520 BARIRI";17480
"350530 BARRA BONITA";21477
"350540 BARRA DO TURVO";3894
"350550 BARRETOS";65767
"350560 BARRINHA";11639
"350570 BARUERI";82767
"350580 BASTOS";12963
"350590 BATATAIS";30489
"350600 BAURU";180247
"350610 BEBEDOURO";45640
"350620 BENTO DE ABREU";1644
"350630 BERNARDINO DE CAMPOS";6981
"350640 BILAC";3863
"350650 BIRIGUI";53489
"350660 BIRITIBA-MIRIM";11486
"350670 BOA ESPERANCA DO SUL";7818
"350680 BOCAINA";5129
"350690 BOFETE";3812
"350700 BOITUVA";15360
"350710 BOM JESUS DOS PERDOES";6552
"350720 BORA";463
"350730 BORACEIA";2366
"350740 BORBOREMA";8485
"350750 BOTUCATU";62491
"350760 BRAGANCA PAULISTA";74954
"350770 BRAUNA";3069
"350780 BRODOWSKI";9668
"350790 BROTAS";9907
"350800 BURI";9016
"350810 BURITAMA";8796
"350820 BURITIZAL";2612
"350830 CABRALIA PAULISTA";2455
"350840 CABREUVA";11953
"350850 CACAPAVA";43874
"350860 CACHOEIRA PAULISTA";15556
"350870 CACONDE";11497
"350880 CAFELANDIA";10398
"350890 CAIABU";2655
"350900 CAIEIRAS";25737
"350910 CAIUA";2182
"350920 CAJAMAR";21188
"350930 CAJOBI";7627
"350940 CAJURU";13356
"350950 CAMPINAS";596686
"350960 CAMPO LIMPO PAULISTA";29350
"350970 CAMPOS DO JORDAO";23595
"350980 CAMPOS NOVOS PAULISTA";2678
"350990 CANANEIA";6318
"351000 CANDIDO MOTA";17394
"351010 CANDIDO RODRIGUES";1752
"351020 CAPAO BONITO";32801
"351030 CAPELA DO ALTO";6891
"351040 CAPIVARI";23242
"351050 CARAGUATATUBA";34039
"351060 CARAPICUIBA";183856
"351070 CARDOSO";8367
"351080 CASA BRANCA";16401
"351090 CASSIA DOS COQUEIROS";1859
"351100 CASTILHO";9877
"351110 CATANDUVA";66590
"351120 CATIGUA";4278
"351130 CEDRAL";4165
"351140 CERQUEIRA CESAR";8782
"351150 CERQUILHO";14052
"351160 CESARIO LANGE";6938
"351170 CHARQUEADA";7194
"351190 CLEMENTINA";3332
"351200 COLINA";10618
"351210 COLOMBIA";3394
"351220 CONCHAL";12539
"351230 CONCHAS";8490
"351240 CORDEIROPOLIS";9355
"351250 COROADOS";3959
"351260 CORONEL MACEDO";3776
"351270 CORUMBATAI";2092
"351280 COSMOPOLIS";24782
"351290 COSMORAMA";5680
"351300 COTIA";68384
"351310 CRAVINHOS";15360
"351320 CRISTAIS PAULISTA";3532
"351330 CRUZALIA";3607
"351340 CRUZEIRO";46302
"351350 CUBATAO";59908
"351360 CUNHA";15046
"351370 DESCALVADO";17433
"351380 DIADEMA";200975
"351390 DIVINOLANDIA";8019
"351400 DOBRADA";4305
"351410 DOIS CORREGOS";13149
"351420 DOLCINOPOLIS";1544
"351430 DOURADO";5435
"351440 DRACENA";28384
"351450 DUARTINA";8366
"351460 DUMONT";3330
"351470 ECHAPORA";4299
"351480 ELDORADO";7738
"351490 ELIAS FAUSTO";7536
"351500 EMBU DAS ARTES";97853
"351510 EMBU-GUACU";23000
"351518 ESPIRITO SANTO DO PINHAL";25893
"351520 ESTRELA D'OESTE";5905
"351530 ESTRELA DO NORTE";1838
"351540 FARTURA";9435
"351550 FERNANDOPOLIS";39799
"351560 FERNANDO PRESTES";3732
"351570 FERRAZ DE VASCONCELOS";60947
"351580 FLORA RICA";1644
"351590 FLOREAL";2617
"351600 FLORIDA PAULISTA";8627
"351610 FLORINIA";2060
"351620 FRANCA";159645
"351630 FRANCISCO MORATO";50530
"351640 FRANCO DA ROCHA";50918
"351650 GABRIEL MONTEIRO";1855
"351660 GALIA";6768
"351670 GARCA";28134
"351680 GASTAO VIDIGAL";2631
"351690 GENERAL SALGADO";8941
"351700 GETULINA";6884
"351710 GLICERIO";2902
"351720 GUAICARA";4280
"351730 GUAIMBE";3331
"351740 GUAIRA";21052
"351750 GUAPIACU";7432
"351760 GUAPIARA";11017
"351770 GUARA";10850
"351780 GUARACAI";5910
"351790 GUARACI";5283
"351800 GUARANI D'OESTE";4616
"351810 GUARANTA";3543
"351820 GUARARAPES";18368
"351830 GUARAREMA";11748
"351840 GUARATINGUETA";69966
"351850 GUAREI";5723
"351860 GUARIBA";18352
"351870 GUARUJA";137599
"351880 GUARULHOS";520297
"351890 GUZOLANDIA";3359
"351900 HERCULANDIA";4748
"351910 IACANGA";5314
"351920 IACRI";4798
"351930 IBATE";12222
"351940 IBIRA";6205
"351950 IBIRAREMA";3889
"351960 IBITINGA";26437
"351970 IBIUNA";31055
"351980 ICEM";4166
"351990 IEPE";6718
"352000 IGARACU DO TIETE";13770
"352010 IGARAPAVA";15773
"352020 IGARATA";4012
"352030 IGUAPE";17966
"352040 ILHABELA";8641
"352050 INDAIATUBA";68703
"352060 INDIANA";3196
"352070 INDIAPORA";3299
"352080 INUBIA PAULISTA";2352
"352090 IPAUSSU";7803
"352100 IPERO";6786
"352110 IPEUNA";1841
"352120 IPORANGA";2772
"352130 IPUA";7010
"352140 IRACEMAPOLIS";8142
"352150 IRAPUA";4137
"352160 IRAPURU";5864
"352170 ITABERA";11530
"352180 ITAI";11271
"352190 ITAJOBI";10858
"352200 ITAJU";1703
"352210 ITANHAEM";30061
"352220 ITAPECERICA DA SERRA";58288
"352230 ITAPETININGA";69305
"352240 ITAPEVA";51538
"352250 ITAPEVI";66488
"352260 ITAPIRA";39377
"352270 ITAPOLIS";23157
"352280 ITAPORANGA";9066
"352290 ITAPUI";6157
"352300 ITAPURA";2463
"352310 ITAQUAQUECETUBA";99770
"352320 ITARARE";28471
"352330 ITARIRI";7038
"352340 ITATIBA";42371
"352350 ITATINGA";8586
"352360 ITIRAPINA";6484
"352370 ITIRAPUA";3324
"352380 ITOBI";4503
"352390 ITU";71578
"352400 ITUPEVA";11789
"352410 ITUVERAVA";22686
"352420 JABORANDI";4248
"352430 JABOTICABAL";41055
"352440 JACAREI";110689
"352450 JACI";2246
"352460 JACUPIRANGA";22941
"352470 JAGUARIUNA";16849
"352480 JALES";31960
"352490 JAMBEIRO";2110
"352500 JANDIRA";39761
"352510 JARDINOPOLIS";16299
"352520 JARINU";6932
"352530 JAU";66266
"352540 JERIQUARA";2023
"352550 JOANOPOLIS";5675
"352560 JOAO RAMALHO";1965
"352570 JOSE BONIFACIO";18211
"352580 JULIO MESQUITA";2492
"352590 JUNDIAI";203264
"352600 JUNQUEIROPOLIS";12526
"352610 JUQUIA";10408
"352620 JUQUITIBA";12625
"352630 LAGOINHA";3113
"352640 LARANJAL PAULISTA";13159
"352650 LAVINIA";3769
"352660 LAVRINHAS";2876
"352670 LEME";45450
"352680 LENCOIS PAULISTA";30642
"352690 LIMEIRA";142325
"352700 LINDOIA";2876
"352710 LINS";41079
"352720 LORENA";49093
"352730 LOUVEIRA";10898
"352740 LUCELIA";13369
"352750 LUCIANOPOLIS";1554
"352760 LUIS ANTONIO";3056
"352770 LUIZIANIA";2775
"352780 LUPERCIO";2624
"352790 LUTECIA";1764
"352800 MACATUBA";8699
"352810 MACAUBAL";5298
"352820 MACEDONIA";2739
"352830 MAGDA";2541
"352840 MAIRINQUE";28113
"352850 MAIRIPORA";26077
"352860 MANDURI";4966
"352870 MARABA PAULISTA";2371
"352880 MARACAI";8350
"352890 MARIAPOLIS";2961
"352900 MARILIA";111553
"352910 MARINOPOLIS";1474
"352920 MARTINOPOLIS";13454
"352930 MATAO";42387
"352940 MAUA";193299
"352950 MENDONCA";2519
"352960 MERIDIANO";2658
"352970 MIGUELOPOLIS";11668
"352980 MINEIROS DO TIETE";6336
"352990 MIRACATU";11572
"353000 MIRA ESTRELA";1844
"353010 MIRANDOPOLIS";16963
"353020 MIRANTE DO PARANAPANEMA";9956
"353030 MIRASSOL";28079
"353040 MIRASSOLANDIA";2122
"353050 MOCOCA";39239
"353060 MOGI DAS CRUZES";180625
"353070 MOGI GUACU";72717
"353080 MOGI MIRIM";45102
"353090 MOMBUCA";1716
"353100 MONCOES";1517
"353110 MONGAGUA";12084
"353120 MONTE ALEGRE DO SUL";3868
"353130 MONTE ALTO";27861
"353140 MONTE APRAZIVEL";12719
"353150 MONTE AZUL PAULISTA";11967
"353160 MONTE CASTELO";3326
"353170 MONTEIRO LOBATO";2219
"353180 MONTE MOR";16328
"353190 MORRO AGUDO";13806
"353200 MORUNGABA";5560
"353210 MURUTINGA DO SUL";2823
"353220 NARANDIBA";2023
"353230 NATIVIDADE DA SERRA";4269
"353240 NAZARE PAULISTA";7641
"353250 NEVES PAULISTA";5992
"353260 NHANDEARA";7440
"353270 NIPOA";1912
"353280 NOVA ALIANCA";3088
"353290 NOVA EUROPA";3623
"353300 NOVA GRANADA";10269
"353310 NOVA GUATAPORANGA";1478
"353320 NOVA INDEPENDENCIA";1360
"353330 NOVA LUZITANIA";1807
"353340 NOVA ODESSA";23094
"353350 NOVO HORIZONTE";21225
"353360 NUPORANGA";3983
"353370 OCAUCU";2831
"353380 OLEO";1960
"353390 OLIMPIA";29737
"353400 ONDA VERDE";1885
"353410 ORIENTE";4535
"353420 ORINDIUVA";2071
"353430 ORLANDIA";21446
"353440 OSASCO";383552
"353450 OSCAR BRESSANE";1737
"353460 OSVALDO CRUZ";20560
"353470 OURINHOS";52780
"353480 OURO VERDE";4688
"353490 PACAEMBU";8811
"353500 PALESTINA";6500
"353510 PALMARES PAULISTA";4888
"353520 PALMEIRA D'OESTE";7815
"353530 PALMITAL";13400
"353540 PANORAMA";8066
"353550 PARAGUACU PAULISTA";22805
"353560 PARAIBUNA";9676
"353570 PARAISO";3285
"353580 PARANAPANEMA";8243
"353590 PARANAPUA";3948
"353600 PARAPUA";7916
"353610 PARDINHO";2333
"353620 PARIQUERA-ACU";8218
"353630 PATROCINIO PAULISTA";6487
"353640 PAULICEIA";2601
"353650 PAULINIA";24452
"353660 PAULO DE FARIA";5676
"353670 PEDERNEIRAS";21553
"353680 PEDRA BELA";3483
"353690 PEDRANOPOLIS";2129
"353700 PEDREGULHO";8917
"353710 PEDREIRA";19632
"353720 PEDRO DE TOLEDO";4897
"353730 PENAPOLIS";33566
"353740 PEREIRA BARRETO";34251
"353750 PEREIRAS";3155
"353760 PERUIBE";20871
"353770 PIACATU";3134
"353780 PIEDADE";28089
"353790 PILAR DO SUL";11926
"353800 PINDAMONHANGABA";66118
"353810 PINDORAMA";8810
"353820 PINHALZINHO";5815
"353830 PIQUEROBI";2267
"353850 PIQUETE";10054
"353860 PIRACAIA";12787
"353870 PIRACICABA";195785
"353880 PIRAJU";17950
"353890 PIRAJUI";12452
"353900 PIRANGI";7045
"353910 PIRAPORA DO BOM JESUS";4947
"353920 PIRAPOZINHO";14262
"353930 PIRASSUNUNGA";39412
"353940 PIRATININGA";6601
"353950 PITANGUEIRAS";19147
"353960 PLANALTO";3712
"353970 PLATINA";1889
"353980 POA";49973
"353990 POLONI";3348
"354000 POMPEIA";11548
"354010 PONGAI";2470
"354020 PONTAL";14869
"354030 PONTES GESTAL";2065
"354040 POPULINA";3239
"354050 PORANGABA";4799
"354060 PORTO FELIZ";24870
"354070 PORTO FERREIRA";26775
"354080 POTIRENDABA";8244
"354090 PRADOPOLIS";6566
"354100 PRAIA GRANDE";81990
"354110 PRESIDENTE ALVES";2977
"354120 PRESIDENTE BERNARDES";11213
"354130 PRESIDENTE EPITACIO";23175
"354140 PRESIDENTE PRUDENTE";115283
"354150 PRESIDENTE VENCESLAU";24701
"354160 PROMISSAO";18131
"354170 QUATA";7483
"354180 QUEIROZ";1349
"354190 QUELUZ";4968
"354200 QUINTANA";3515
"354210 RAFARD";5740
"354220 RANCHARIA";18264
"354230 REDENCAO DA SERRA";2729
"354240 REGENTE FEIJO";10336
"354250 REGINOPOLIS";3280
"354260 REGISTRO";30404
"354270 RESTINGA";2720
"354280 RIBEIRA";4497
"354290 RIBEIRAO BONITO";6862
"354300 RIBEIRAO BRANCO";11185
"354310 RIBEIRAO CORRENTE";2073
"354320 RIBEIRAO DO SUL";2555
"354330 RIBEIRAO PIRES";57254
"354340 RIBEIRAO PRETO";303488
"354350 RIVERSUL";5838
"354360 RIFAINA";1940
"354370 RINCAO";6790
"354380 RINOPOLIS";7863
"354390 RIO CLARO";97658
"354400 RIO DAS PEDRAS";12724
"354410 RIO GRANDE DA SERRA";19142
"354420 RIOLANDIA";5250
"354430 ROSEIRA";3915
"354440 RUBIACEA";1765
"354450 RUBINEIA";1555
"354460 SABINO";3132
"354470 SAGRES";1736
"354480 SALES";2620
"354490 SALES OLIVEIRA";5223
"354500 SALESOPOLIS";7541
"354510 SALMOURAO";3001
"354520 SALTO";48146
"354530 SALTO DE PIRAPORA";15408
"354540 SALTO GRANDE";5205
"354550 SANDOVALINA";1563
"354560 SANTA ADELIA";8846
"354570 SANTA ALBERTINA";4196
"354580 SANTA BARBARA D'OESTE";98117
"354600 SANTA BRANCA";6979
"354610 SANTA CLARA D'OESTE";1709
"354620 SANTA CRUZ DA CONCEICAO";1978
"354630 SANTA CRUZ DAS PALMEIRAS";14900
"354640 SANTA CRUZ DO RIO PARDO";27105
"354650 SANTA ERNESTINA";3370
"354660 SANTA FE DO SUL";16184
"354670 SANTA GERTRUDES";7313
"354680 SANTA ISABEL";24781
"354690 SANTA LUCIA";4104
"354700 SANTA MARIA DA SERRA";2788
"354710 SANTA MERCEDES";1982
"354720 SANTANA DA PONTE PENSA";1663
"354730 SANTANA DE PARNAIBA";22905
"354740 SANTA RITA D'OESTE";2459
"354750 SANTA RITA DO PASSA QUATRO";16713
"354760 SANTA ROSA DE VITERBO";13092
"354770 SANTO ANASTACIO";15515
"354780 SANTO ANDRE";438765
"354790 SANTO ANTONIO DA ALEGRIA";3472
"354800 SANTO ANTONIO DE POSSE";9690
"354810 SANTO ANTONIO DO JARDIM";3990
"354820 SANTO ANTONIO DO PINHAL";3520
"354830 SANTO EXPEDITO";1604
"354840 SANTOPOLIS DO AGUAPEI";2449
"354850 SANTOS";319200
"354860 SAO BENTO DO SAPUCAI";5967
"354870 SAO BERNARDO DO CAMPO";388411
"354880 SAO CAETANO DO SUL";113140
"354890 SAO CARLOS";112244
"354900 SAO FRANCISCO";3100
"354910 SAO JOAO DA BOA VISTA";49093
"354920 SAO JOAO DAS DUAS PONTES";1954
"354930 SAO JOAO DO PAU D'ALHO";1975
"354940 SAO JOAQUIM DA BARRA";24773
"354950 SAO JOSE DA BELA VISTA";4720
"354960 SAO JOSE DO BARREIRO";2593
"354970 SAO JOSE DO RIO PARDO";29960
"354980 SAO JOSE DO RIO PRETO";203386
"354990 SAO JOSE DOS CAMPOS";290406
"355000 SAO LUIS DO PARAITINGA";6719
"355010 SAO MANUEL";23835
"355020 SAO MIGUEL ARCANJO";16239
"355030 SAO PAULO";6783340
"355040 SAO PEDRO";13939
"355050 SAO PEDRO DO TURVO";4662
"355060 SAO ROQUE";42944
"355070 SAO SEBASTIAO";21626
"355080 SAO SEBASTIAO DA GRAMA";7991
"355090 SAO SIMAO";8136
"355100 SAO VICENTE";181542
"355110 SARAPUI";4135
"355120 SARUTAIA";1945
"355130 SEBASTIANOPOLIS DO SUL";1803
"355140 SERRA AZUL";3968
"355150 SERRANA";15247
"355160 SERRA NEGRA";15350
"355170 SERTAOZINHO";52559
"355180 SETE BARRAS";7449
"355190 SEVERINIA";6707
"355200 SILVEIRAS";3130
"355210 SOCORRO";21805
"355220 SOROCABA";256486
"355230 SUD MENNUCCI";4846
"355240 SUMARE";146563
"355250 SUZANO";101802
"355260 TABAPUA";9180
"355270 TABATINGA";7397
"355280 TABOAO DA SERRA";104927
"355290 TACIBA";3256
"355300 TAGUAI";4160
"355310 TAIACU";3474
"355320 TAIUVA";3711
"355330 TAMBAU";13459
"355340 TANABI";15246
"355350 TAPIRAI";3482
"355360 TAPIRATIBA";7766
"355370 TAQUARITINGA";31588
"355380 TAQUARITUBA";12376
"355390 TARABAI";3153
"355400 TATUI";51408
"355410 TAUBATE";140090
"355420 TEJUPA";3009
"355430 TEODORO SAMPAIO";31112
"355440 TERRA ROXA";4538
"355450 TIETE";18645
"355460 TIMBURI";1916
"355470 TORRINHA";5316
"355480 TREMEMBE";17005
"355490 TRES FRONTEIRAS";5582
"355500 TUPA";43151
"355510 TUPI PAULISTA";10180
"355520 TURIUBA";2691
"355530 TURMALINA";1957
"355540 UBATUBA";29615
"355550 UBIRAJARA";2794
"355560 UCHOA";5939
"355570 UNIAO PAULISTA";941
"355580 URANIA";8569
"355590 URU";938
"355600 URUPES";7803
"355610 VALENTIM GENTIL";4141
"355620 VALINHOS";47601
"355630 VALPARAISO";10939
"355640 VARGEM GRANDE DO SUL";21271
"355645 VARGEM GRANDE PAULISTA";10209
"355650 VARZEA PAULISTA";44457
"355660 VERA CRUZ";7676
"355670 VINHEDO";23230
"355680 VIRADOURO";8830
"355690 VISTA ALEGRE DO ALTO";2598
"355700 VOTORANTIM";52897
"355710 VOTUPORANGA";47013
"355720 CHAVANTES";9434
"410010 ABATIA";6627
"410020 ADRIANOPOLIS";5334
"410030 AGUDOS DO SUL";3899
"410040 ALMIRANTE TAMANDARE";40710
"410045 ALTAMIRA DO PARANA";4763
"410050 ALTONIA";16833
"410060 ALTO PARANA";8200
"410070 ALTO PIQUIRI";11214
"410080 ALVORADA DO SUL";6517
"410090 AMAPORA";2547
"410100 AMPERE";8488
"410110 ANDIRA";13252
"410120 ANTONINA";11120
"410130 ANTONIO OLINTO";5069
"410140 APUCARANA";64737
"410150 ARAPONGAS";45432
"410160 ARAPOTI";12978
"410170 ARARUNA";8516
"410180 ARAUCARIA";38910
"410190 ASSAI";13255
"410200 ASSIS CHATEAUBRIAND";27259
"410210 ASTORGA";15565
"410220 ATALAIA";2854
"410230 BALSA NOVA";4936
"410240 BANDEIRANTES";22701
"410250 BARBOSA FERRAZ";11828
"410260 BARRACAO";8794
"410270 BARRA DO JACARE";2137
"410280 BELA VISTA DO PARAISO";10351
"410290 BITURUNA";7481
"410300 BOA ESPERANCA";4581
"410305 BOA VISTA DA APARECIDA";6522
"410310 BOCAIUVA DO SUL";6802
"410320 BOM SUCESSO";4666
"410330 BORRAZOPOLIS";7770
"410335 BRAGANEY";5191
"410340 CAFEARA";1663
"410345 CAFELANDIA";5382
"410350 CALIFORNIA";5011
"410360 CAMBARA";14619
"410370 CAMBE";49771
"410380 CAMBIRA";6697
"410390 CAMPINA DA LAGOA";13336
"410400 CAMPINA GRANDE DO SUL";11957
"410405 CAMPO BONITO";2615
"410410 CAMPO DO TENENTE";3227
"410420 CAMPO LARGO";47690
"410430 CAMPO MOURAO";54025
"410440 CANDIDO DE ABREU";13056
"410445 CANTAGALO";14147
"410450 CAPANEMA";13074
"410460 CAPITAO LEONIDAS MARQUES";11636
"410470 CARLOPOLIS";8114
"410480 CASCAVEL";125243
"410490 CASTRO";40123
"410500 CATANDUVAS";6032
"410510 CENTENARIO DO SUL";9247
"410520 CERRO AZUL";12450
"410530 CEU AZUL";7157
"410540 CHOPINZINHO";15484
"410550 CIANORTE";34735
"410560 CIDADE GAUCHA";5584
"410570 CLEVELANDIA";11679
"410580 COLOMBO";74305
"410590 COLORADO";13011
"410600 CONGONHINHAS";4981
"410610 CONSELHEIRO MAIRINCK";2235
"410620 CONTENDA";5859
"410630 CORBELIA";15115
"410640 CORNELIO PROCOPIO";31974
"410650 CORONEL VIVIDA";16218
"410655 CORUMBATAI DO SUL";4074
"410660 CRUZEIRO DO OESTE";16027
"410670 CRUZEIRO DO SUL";3335
"410680 CRUZ MACHADO";10334
"410690 CURITIBA";914535
"410700 CURIUVA";6624
"410710 DIAMANTE DO NORTE";4982
"410715 DIAMANTE D'OESTE";5054
"410720 DOIS VIZINHOS";25945
"410725 DOURADINA";4455
"410730 DOUTOR CAMARGO";4328
"410740 ENEAS MARQUES";7793
"410750 ENGENHEIRO BELTRAO";9926
"410760 FAXINAL";13142
"410770 FENIX";3981
