"Município";"População de 15 anos ou mais"
"311770 CONCEICAO DO RIO VERDE";9671
"311780 CONCEICAO DOS OUROS";7898
"311783 CONEGO MARINHO";5110
"311787 CONFINS";4581
"311790 CONGONHAL";8317
"311800 CONGONHAS";37649
"311810 CONGONHAS DO NORTE";3599
"311820 CONQUISTA";5072
"311830 CONSELHEIRO LAFAIETE";92160
"311840 CONSELHEIRO PENA";16707
"311850 CONSOLACAO";1342
"311860 CONTAGEM";471223
"311870 COQUEIRAL";7131
"311880 CORACAO DE JESUS";19241
"311890 CORDISBURGO";6902
"311900 CORDISLANDIA";2523
"311910 CORINTO";18145
"311920 COROACI";7741
"311930 COROMANDEL";21596
"311940 CORONEL FABRICIANO";80146
"311950 CORONEL MURTA";6851
"311960 CORONEL PACHECO";2394
"311970 CORONEL XAVIER CHAVES";2621
"311980 CORREGO DANTA";2701
"311990 CORREGO DO BOM JESUS";3066
"311995 CORREGO FUNDO";4556
"312000 CORREGO NOVO";2381
"312010 COUTO DE MAGALHAES DE MINAS";3135
"312015 CRISOLITA";4316
"312020 CRISTAIS";8760
"312030 CRISTALIA";3705
"312040 CRISTIANO OTONI";3809
"312050 CRISTINA";7927
"312060 CRUCILANDIA";3754
"312070 CRUZEIRO DA FORTALEZA";2966
"312080 CRUZILIA";11342
"312083 CUPARAQUE";3484
"312087 CURRAL DE DENTRO";4869
"312090 CURVELO";56794
"312100 DATAS";3851
"312110 DELFIM MOREIRA";6108
"312120 DELFINOPOLIS";5226
"312125 DELTA";5713
"312130 DESCOBERTO";3778
"312140 DESTERRO DE ENTRE RIOS";5599
"312150 DESTERRO DO MELO";2417
"312160 DIAMANTINA";34688
"312170 DIOGO DE VASCONCELOS";2911
"312180 DIONISIO";6924
"312190 DIVINESIA";2516
"312200 DIVINO";14067
"312210 DIVINO DAS LARANJEIRAS";3788
"312220 DIVINOLANDIA DE MINAS";5172
"312230 DIVINOPOLIS";169398
"312235 DIVISA ALEGRE";4078
"312240 DIVISA NOVA";4330
"312245 DIVISOPOLIS";6677
"312247 DOM BOSCO";2861
"312250 DOM CAVATI";4039
"312260 DOM JOAQUIM";3399
"312270 DOM SILVERIO";4194
"312280 DOM VICOSO";2389
"312290 DONA EUSEBIA";4668
"312300 DORES DE CAMPOS";7371
"312310 DORES DE GUANHAES";3928
"312320 DORES DO INDAIA";10906
"312330 DORES DO TURVO";3466
"312340 DORESOPOLIS";1128
"312350 DOURADOQUARA";1498
"312352 DURANDE";5383
"312360 ELOI MENDES";19294
"312370 ENGENHEIRO CALDAS";7545
"312380 ENGENHEIRO NAVARRO";5272
"312385 ENTRE FOLHAS";3971
"312390 ENTRE RIOS DE MINAS";11197
"312400 ERVALIA";13847
"312410 ESMERALDAS";43627
"312420 ESPERA FELIZ";17272
"312430 ESPINOSA";23381
"312440 ESPIRITO SANTO DO DOURADO";3574
"312450 ESTIVA";8615
"312460 ESTRELA DALVA";1972
"312470 ESTRELA DO INDAIA";2774
"312480 ESTRELA DO SUL";5730
"312490 EUGENOPOLIS";8357
"312500 EWBANK DA CAMARA";2839
"312510 EXTREMA";22223
"312520 FAMA";1876
"312530 FARIA LEMOS";2611
"312540 FELICIO DOS SANTOS";3690
"312550 SAO GONCALO DO RIO PRETO";2253
"312560 FELISBURGO";4942
"312570 FELIXLANDIA";10723
"312580 FERNANDES TOURINHO";2323
"312590 FERROS";8208
"312595 FERVEDOURO";7588
"312600 FLORESTAL";5143
"312610 FORMIGA";52157
"312620 FORMOSO";5861
"312630 FORTALEZA DE MINAS";3128
"312640 FORTUNA DE MINAS";2063
"312650 FRANCISCO BADARO";7978
"312660 FRANCISCO DUMONT";3515
"312670 FRANCISCO SA";18041
"312675 FRANCISCOPOLIS";4144
"312680 FREI GASPAR";4236
"312690 FREI INOCENCIO";6366
"312695 FREI LAGONEGRO";2396
"312700 FRONTEIRA";10525
"312705 FRONTEIRA DOS VALES";3451
"312707 FRUTA DE LEITE";4029
"312710 FRUTAL";42291
"312720 FUNILANDIA";2783
"312730 GALILEIA";5169
"312733 GAMELEIRAS";3870
"312735 GLAUCILANDIA";2232
"312737 GOIABEIRA";2317
"312738 GOIANA";2883
"312740 GONCALVES";3292
"312750 GONZAGA";4244
"312760 GOUVEIA";8986
"312770 GOVERNADOR VALADARES";200985
"312780 GRAO MOGOL";10755
"312790 GRUPIARA";1093
"312800 GUANHAES";23575
"312810 GUAPE";10732
"312820 GUARACIABA";8017
"312825 GUARACIAMA";3567
"312830 GUARANESIA";14523
"312840 GUARANI";6830
"312850 GUARARA";3063
"312860 GUARDA-MOR";4909
"312870 GUAXUPE";39252
"312880 GUIDOVAL";5728
"312890 GUIMARANIA";5534
"312900 GUIRICEMA";7027
"312910 GURINHATA";4792
"312920 HELIODORA";4757
"312930 IAPU";7891
"312940 IBERTIOGA";3890
"312950 IBIA";17996
"312960 IBIAI";5601
"312965 IBIRACATU";4400
"312970 IBIRACI";9075
"312980 IBIRITE";117223
"312990 IBITIURA DE MINAS";2678
"313000 IBITURUNA";2142
"313005 ICARAI DE MINAS";7662
"313010 IGARAPE";25900
"313020 IGARATINGA";7019
"313030 IGUATAMA";6557
"313040 IJACI";4496
"313050 ILICINEA";8716
"313055 IMBE DE MINAS";4743
"313060 INCONFIDENTES";5539
"313065 INDAIABIRA";5353
"313070 INDIANOPOLIS";4662
"313080 INGAI";2025
"313090 INHAPIM";18578
"313100 INHAUMA";4396
"313110 INIMUTABA";5146
"313115 IPABA";11729
"313120 IPANEMA";14122
"313130 IPATINGA";186621
"313140 IPIACU";3267
"313150 IPUIUNA";7502
"313160 IRAI DE MINAS";4914
"313170 ITABIRA";85757
"313180 ITABIRINHA";8163
"313190 ITABIRITO";35388
"313200 ITACAMBIRA";3733
"313210 ITACARAMBI";12230
"313220 ITAGUARA";9738
"313230 ITAIPE";8037
"313240 ITAJUBA";71378
"313250 ITAMARANDIBA";22764
"313260 ITAMARATI DE MINAS";3378
"313270 ITAMBACURI";16460
"313280 ITAMBE DO MATO DENTRO";1812
"313290 ITAMOGI";8157
"313300 ITAMONTE";10892
"313310 ITANHANDU";11166
"313320 ITANHOMI";9136
"313330 ITAOBIM";15446
"313340 ITAPAGIPE";11070
"313350 ITAPECERICA";17253
"313360 ITAPEVA";6727
"313370 ITATIAIUCU";7498
"313375 ITAU DE MINAS";11801
"313380 ITAUNA";67588
"313390 ITAVERAVA";4381
"313400 ITINGA";10319
"313410 ITUETA";4512
"313420 ITUIUTABA";77426
"313430 ITUMIRIM";4849
"313440 ITURAMA";26522
"313450 ITUTINGA";3101
"313460 JABOTICATUBAS";13084
"313470 JACINTO";9066
"313480 JACUI";5823
"313490 JACUTINGA";17720
"313500 JAGUARACU";2322
"313505 JAIBA";23467
"313507 JAMPRUCA";3669
"313510 JANAUBA";49113
"313520 JANUARIA";46459
"313530 JAPARAIBA";2933
"313535 JAPONVAR";6050
"313540 JECEABA";4277
"313545 JENIPAPO DE MINAS";5068
"313550 JEQUERI";9877
"313560 JEQUITAI";5973
"313570 JEQUITIBA";4012
"313580 JEQUITINHONHA";17495
"313590 JESUANIA";3756
"313600 JOAIMA";10571
"313610 JOANESIA";4219
"313620 JOAO MONLEVADE";57972
"313630 JOAO PINHEIRO";33399
"313640 JOAQUIM FELICIO";3262
"313650 JORDANIA";7593
"313652 JOSE GONCALVES DE MINAS";3230
"313655 JOSE RAYDAN";3218
"313657 JOSENOPOLIS";3034
"313660 NOVA UNIAO";4202
"313665 JUATUBA";16481
"313670 JUIZ DE FORA";414933
"313680 JURAMENTO";3075
"313690 JURUAIA";7136
"313695 JUVENILIA";4015
"313700 LADAINHA";11517
"313710 LAGAMAR";5982
"313720 LAGOA DA PRATA";35334
"313730 LAGOA DOS PATOS";3078
"313740 LAGOA DOURADA";9270
"313750 LAGOA FORMOSA";13592
"313753 LAGOA GRANDE";6209
"313760 LAGOA SANTA";40363
"313770 LAJINHA";14706
"313780 LAMBARI";15182
"313790 LAMIM";2650
"313800 LARANJAL";5280
"313810 LASSANCE";4675
"313820 LAVRAS";72918
"313830 LEANDRO FERREIRA";2465
"313835 LEME DO PRADO";3503
"313840 LEOPOLDINA";40342
"313850 LIBERDADE";4243
"313860 LIMA DUARTE";12598
"313862 LIMEIRA DO OESTE";5326
"313865 LONTRA";6206
"313867 LUISBURGO";4593
"313868 LUISLANDIA";4496
"313870 LUMINARIAS";4146
"313880 LUZ";13753
"313890 MACHACALIS";5173
"313900 MACHADO";29495
"313910 MADRE DE DEUS DE MINAS";3860
"313920 MALACACHETA";13593
"313925 MAMONAS";5011
"313930 MANGA";13619
"313940 MANHUACU";59179
"313950 MANHUMIRIM";15975
"313960 MANTENA";20794
"313970 MARAVILHAS";5460
"313980 MAR DE ESPANHA";9325
"313990 MARIA DA FE";10798
"314000 MARIANA";41444
"314010 MARILAC";3053
"314015 MARIO CAMPOS";9743
"314020 MARIPA DE MINAS";2216
"314030 MARLIERIA";3030
"314040 MARMELOPOLIS";2300
"314050 MARTINHO CAMPOS";9732
"314053 MARTINS SOARES";5335
"314055 MATA VERDE";5734
"314060 MATERLANDIA";3391
"314070 MATEUS LEME";21018
"314080 MATIAS BARBOSA";10549
"314085 MATIAS CARDOSO";6780
"314090 MATIPO";12556
"314100 MATO VERDE";9824
"314110 MATOZINHOS";25975
"314120 MATUTINA";3022
"314130 MEDEIROS";2615
"314140 MEDINA";15410
"314150 MENDES PIMENTEL";4886
"314160 MERCES";8131
"314170 MESQUITA";4691
"314180 MINAS NOVAS";21709
"314190 MINDURI";2976
"314200 MIRABELA";9668
"314210 MIRADOURO";7865
"314220 MIRAI";10725
"314225 MIRAVANIA";3156
"314230 MOEDA";3609
"314240 MOEMA";5451
"314250 MONJOLOS";1764
"314260 MONSENHOR PAULO";6287
"314270 MONTALVANIA";11504
"314280 MONTE ALEGRE DE MINAS";15309
"314290 MONTE AZUL";17218
"314300 MONTE BELO";10122
"314310 MONTE CARMELO";35400
"314315 MONTE FORMOSO";3030
"314320 MONTE SANTO DE MINAS";16739
"314330 MONTES CLAROS";276055
"314340 MONTE SIAO";16695
"314345 MONTEZUMA";5288
"314350 MORADA NOVA DE MINAS";6320
"314360 MORRO DA GARCA";2006
"314370 MORRO DO PILAR";2625
"314380 MUNHOZ";4765
"314390 MURIAE";79422
"314400 MUTUM";20271
"314410 MUZAMBINHO";16186
"314420 NACIP RAYDAN";2291
"314430 NANUQUE";30935
"314435 NAQUE";4693
"314437 NATALANDIA";2400
"314440 NATERCIA";3750
"314450 NAZARENO";6071
"314460 NEPOMUCENO";19752
"314465 NINHEIRA";7254
"314467 NOVA BELEM";2732
"314470 NOVA ERA";13478
"314480 NOVA LIMA";64363
"314490 NOVA MODICA";2846
"314500 NOVA PONTE";9567
"314505 NOVA PORTEIRINHA";5424
"314510 NOVA RESENDE";11727
"314520 NOVA SERRANA";55249
"314530 NOVO CRUZEIRO";21049
"314535 NOVO ORIENTE DE MINAS";7436
"314537 NOVORIZONTE";3592
"314540 OLARIA";1584
"314545 OLHOS-D'AGUA";3737
"314550 OLIMPIO NORONHA";1974
"314560 OLIVEIRA";31104
"314570 OLIVEIRA FORTES";1650
"314580 ONCA DE PITANGUI";2255
"314585 ORATORIOS";3431
"314587 ORIZANIA";5304
"314590 OURO BRANCO";27520
"314600 OURO FINO";24958
"314610 OURO PRETO";54459
"314620 OURO VERDE DE MINAS";4361
"314625 PADRE CARVALHO";3974
"314630 PADRE PARAISO";13456
"314640 PAINEIRAS";3734
"314650 PAINS";6341
"314655 PAI PEDRO";4301
"314660 PAIVA";1296
"314670 PALMA";5257
"314675 PALMOPOLIS";5168
"314690 PAPAGAIOS";10303
"314700 PARACATU";62378
"314710 PARA DE MINAS";65268
"314720 PARAGUACU";15901
"314730 PARAISOPOLIS";15119
"314740 PARAOPEBA";17000
"314750 PASSABEM";1436
"314760 PASSA QUATRO";12041
"314770 PASSA TEMPO";6607
"314780 PASSA-VINTE";1635
"314790 PASSOS";83213
"314795 PATIS";4029
"314800 PATOS DE MINAS";109889
"314810 PATROCINIO";62493
"314820 PATROCINIO DO MURIAE";4241
"314830 PAULA CANDIDO";7127
"314840 PAULISTAS";3498
"314850 PAVAO";6423
"314860 PECANHA";12526
"314870 PEDRA AZUL";17141
"314875 PEDRA BONITA";4697
"314880 PEDRA DO ANTA";2694
"314890 PEDRA DO INDAIA";3119
"314900 PEDRA DOURADA";1623
"314910 PEDRALVA";8740
"314915 PEDRAS DE MARIA DA CRUZ";7333
"314920 PEDRINOPOLIS";2698
"314930 PEDRO LEOPOLDO";45719
"314940 PEDRO TEIXEIRA";1385
"314950 PEQUERI";2504
"314960 PEQUI";3186
"314970 PERDIGAO";6764
"314980 PERDIZES";10670
"314990 PERDOES";15787
"314995 PERIQUITO";5026
"315000 PESCADOR";2947
"315010 PIAU";2302
"315015 PIEDADE DE CARATINGA";5134
"315020 PIEDADE DE PONTE NOVA";3042
"315030 PIEDADE DO RIO GRANDE";3777
"315040 PIEDADE DOS GERAIS";3654
"315050 PIMENTA";6525
"315053 PINGO-D'AGUA";3243
"315057 PINTOPOLIS";4940
"315060 PIRACEMA";5067
"315070 PIRAJUBA";3525
"315080 PIRANGA";12890
"315090 PIRANGUCU";4060
"315100 PIRANGUINHO";6148
"315110 PIRAPETINGA";8178
"315120 PIRAPORA";39385
"315130 PIRAUBA";8677
"315140 PITANGUI";19283
"315150 PIUMHI";25209
"315160 PLANURA";7888
"315170 POCO FUNDO";12702
"315180 POCOS DE CALDAS";121804
"315190 POCRANE";7092
"315200 POMPEU";21690
"315210 PONTE NOVA";44602
"315213 PONTO CHIQUE";2835
"315217 PONTO DOS VOLANTES";7790
"315220 PORTEIRINHA";28755
"315230 PORTO FIRME";8267
"315240 POTE";11411
"315250 POUSO ALEGRE";102223
"315260 POUSO ALTO";4963
"315270 PRADOS";6485
"315280 PRATA";19595
"315290 PRATAPOLIS";7098
"315300 PRATINHA";2632
"315310 PRESIDENTE BERNARDES";4173
"315320 PRESIDENTE JUSCELINO";2969
"315330 PRESIDENTE KUBITSCHEK";2113
"315340 PRESIDENTE OLEGARIO";14309
"315350 ALTO JEQUITIBA";6346
"315360 PRUDENTE DE MORAIS";7282
"315370 QUARTEL GERAL";2474
"315380 QUELUZITO";1541
"315390 RAPOSOS";11966
"315400 RAUL SOARES";18548
"315410 RECREIO";8277
"315415 REDUTO";4802
"315420 RESENDE COSTA";8596
"315430 RESPLENDOR";12985
"315440 RESSAQUINHA";3689
"315445 RIACHINHO";5694
"315450 RIACHO DOS MACHADOS";6693
"315460 RIBEIRAO DAS NEVES";215117
"315470 RIBEIRAO VERMELHO";3079
"315480 RIO ACIMA";7051
"315490 RIO CASCA";10783
"315500 RIO DOCE";1970
"315510 RIO DO PRADO";3872
"315520 RIO ESPERA";4677
"315530 RIO MANSO";4187
"315540 RIO NOVO";6868
"315550 RIO PARANAIBA";9188
"315560 RIO PARDO DE MINAS";20667
"315570 RIO PIRACICABA";11079
"315580 RIO POMBA";13638
"315590 RIO PRETO";4127
"315600 RIO VERMELHO";9557
"315610 RITAPOLIS";3969
"315620 ROCHEDO DE MINAS";1619
"315630 RODEIRO";5282
"315640 ROMARIA";2773
"315645 ROSARIO DA LIMEIRA";3317
"315650 RUBELITA";5657
"315660 RUBIM";7576
"315670 SABARA";95739
"315680 SABINOPOLIS";11569
"315690 SACRAMENTO";18630
"315700 SALINAS";29883
"315710 SALTO DA DIVISA";4987
"315720 SANTA BARBARA";21255
"315725 SANTA BARBARA DO LESTE";5788
"315727 SANTA BARBARA DO MONTE VERDE";2146
"315730 SANTA BARBARA DO TUGURIO";3601
"315733 SANTA CRUZ DE MINAS";6076
"315737 SANTA CRUZ DE SALINAS";3199
"315740 SANTA CRUZ DO ESCALVADO";3888
"315750 SANTA EFIGENIA DE MINAS";3326
"315760 SANTA FE DE MINAS";2789
"315765 SANTA HELENA DE MINAS";4116
"315770 SANTA JULIANA";8691
"315780 SANTA LUZIA";151791
"315790 SANTA MARGARIDA";10963
"315800 SANTA MARIA DE ITABIRA";7852
"315810 SANTA MARIA DO SALTO";4040
"315820 SANTA MARIA DO SUACUI";10107
"315830 SANTANA DA VARGEM";5510
"315840 SANTANA DE CATAGUASES";2920
"315850 SANTANA DE PIRAPAMA";6157
"315860 SANTANA DO DESERTO";3004
"315870 SANTANA DO GARAMBEU";1741
"315880 SANTANA DO JACARE";3590
"315890 SANTANA DO MANHUACU";6270
"315895 SANTANA DO PARAISO";20068
"315900 SANTANA DO RIACHO";3068
"315910 SANTANA DOS MONTES";2917
"315920 SANTA RITA DE CALDAS";7328
"315930 SANTA RITA DE JACUTINGA";4037
"315935 SANTA RITA DE MINAS";4940
"315940 SANTA RITA DE IBITIPOCA";2748
"315950 SANTA RITA DO ITUETO";4276
"315960 SANTA RITA DO SAPUCAI";28941
"315970 SANTA ROSA DA SERRA";2416
"315980 SANTA VITORIA";14251
"315990 SANTO ANTONIO DO AMPARO";13084
"316000 SANTO ANTONIO DO AVENTUREIRO";2791
"316010 SANTO ANTONIO DO GRAMA";3183
"316020 SANTO ANTONIO DO ITAMBE";2822
"316030 SANTO ANTONIO DO JACINTO";8630
"316040 SANTO ANTONIO DO MONTE";19951
"316045 SANTO ANTONIO DO RETIRO";4862
"316050 SANTO ANTONIO DO RIO ABAIXO";1352
"316060 SANTO HIPOLITO";2406
"316070 SANTOS DUMONT";36696
"316080 SAO BENTO ABADE";3282
"316090 SAO BRAS DO SUACUI";2865
"316095 SAO DOMINGOS DAS DORES";3947
"316100 SAO DOMINGOS DO PRATA";13645
"316105 SAO FELIX DE MINAS";2523
"316110 SAO FRANCISCO";37189
"316120 SAO FRANCISCO DE PAULA";5088
"316130 SAO FRANCISCO DE SALES";4495
"316140 SAO FRANCISCO DO GLORIA";4015
"316150 SAO GERALDO";8038
"316160 SAO GERALDO DA PIEDADE";3197
"316165 SAO GERALDO DO BAIXIO";2587
"316170 SAO GONCALO DO ABAETE";4576
"316180 SAO GONCALO DO PARA";8052
"316190 SAO GONCALO DO RIO ABAIXO";7428
"316200 SAO GONCALO DO SAPUCAI";18300
"316210 SAO GOTARDO";24294
"316220 SAO JOAO BATISTA DO GLORIA";5416
"316225 SAO JOAO DA LAGOA";3511
"316230 SAO JOAO DA MATA";2216
"316240 SAO JOAO DA PONTE";18407
"316245 SAO JOAO DAS MISSOES";7375
"316250 SAO JOAO DEL REI";67956
"316255 SAO JOAO DO MANHUACU";7490
"316257 SAO JOAO DO MANTENINHA";4055
"316260 SAO JOAO DO ORIENTE";6103
"316265 SAO JOAO DO PACUI";2958
"316270 SAO JOAO DO PARAISO";16695
"316280 SAO JOAO EVANGELISTA";11500
"316290 SAO JOAO NEPOMUCENO";19894
"316292 SAO JOAQUIM DE BICAS";16955
"316294 SAO JOSE DA BARRA";5180
"316295 SAO JOSE DA LAPA";14899
"316300 SAO JOSE DA SAFIRA";2863
"316310 SAO JOSE DA VARGINHA";3171
"316320 SAO JOSE DO ALEGRE";3097
"316330 SAO JOSE DO DIVINO";2795
"316340 SAO JOSE DO GOIABAL";4364
"316350 SAO JOSE DO JACURI";4838
"316360 SAO JOSE DO MANTIMENTO";1920
"316370 SAO LOURENCO";32975
"316380 SAO MIGUEL DO ANTA";5325
"316390 SAO PEDRO DA UNIAO";4039
"316400 SAO PEDRO DOS FERROS";6315
"316410 SAO PEDRO DO SUACUI";4233
"316420 SAO ROMAO";7200
"316430 SAO ROQUE DE MINAS";5267
"316440 SAO SEBASTIAO DA BELA VISTA";3766
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";2199
"316447 SAO SEBASTIAO DO ANTA";4084
"316450 SAO SEBASTIAO DO MARANHAO";7423
"316460 SAO SEBASTIAO DO OESTE";4548
"316470 SAO SEBASTIAO DO PARAISO";50585
"316480 SAO SEBASTIAO DO RIO PRETO";1242
"316490 SAO SEBASTIAO DO RIO VERDE";1723
"316500 SAO TIAGO";8227
"316510 SAO TOMAS DE AQUINO";5350
"316520 SAO THOME DAS LETRAS";4901
"316530 SAO VICENTE DE MINAS";5373
"316540 SAPUCAI-MIRIM";4642
"316550 SARDOA";3952
"316553 SARZEDO";19127
"316555 SETUBINHA";6882
"316556 SEM-PEIXE";2307
"316557 SENADOR AMARAL";3856
"316560 SENADOR CORTES";1504
"316570 SENADOR FIRMINO";5631
"316580 SENADOR JOSE BENTO";1556
"316590 SENADOR MODESTINO GONCALVES";3331
"316600 SENHORA DE OLIVEIRA";4349
"316610 SENHORA DO PORTO";2567
"316620 SENHORA DOS REMEDIOS";8009
"316630 SERICITA";5300
"316640 SERITINGA";1427
"316650 SERRA AZUL DE MINAS";2843
"316660 SERRA DA SAUDADE";644
"316670 SERRA DOS AIMORES";6155
"316680 SERRA DO SALITRE";7863
"316690 SERRANIA";5591
"316695 SERRANOPOLIS DE MINAS";3315
"316700 SERRANOS";1545
"316710 SERRO";14705
"316720 SETE LAGOAS";167138
"316730 SILVEIRANIA";1742
"316740 SILVIANOPOLIS";4756
"316750 SIMAO PEREIRA";1962
"316760 SIMONESIA";13478
"316770 SOBRALIA";4377
"316780 SOLEDADE DE MINAS";4379
"316790 TABULEIRO";3257
"316800 TAIOBEIRAS";22994
"316805 TAPARUBA";2505
"316810 TAPIRA";3261
"316820 TAPIRAI";1492
"316830 TAQUARACU DE MINAS";2874
"316840 TARUMIRIM";10804
"316850 TEIXEIRAS";9000
"316860 TEOFILO OTONI";102241
"316870 TIMOTEO";63436
"316880 TIRADENTES";5462
"316890 TIROS";5530
"316900 TOCANTINS";12443
"316905 TOCOS DO MOJI";3258
"316910 TOLEDO";4433
"316920 TOMBOS";7615
"316930 TRES CORACOES";54641
"316935 TRES MARIAS";21354
"316940 TRES PONTAS";41157
"316950 TUMIRITINGA";4514
"316960 TUPACIGUARA";18898
"316970 TURMALINA";13314
"316980 TURVOLANDIA";3539
"316990 UBA";78866
"317000 UBAI";8039
"317005 UBAPORANGA";9087
"317010 UBERABA";235114
"317020 UBERLANDIA";475882
"317030 UMBURATIBA";1972
"317040 UNAI";58305
"317043 UNIAO DE MINAS";3367
"317047 URUANA DE MINAS";2370
"317050 URUCANIA";7691
"317052 URUCUIA";9183
"317057 VARGEM ALEGRE";4920
"317060 VARGEM BONITA";1727
"317065 VARGEM GRANDE DO RIO PARDO";3416
"317070 VARGINHA";96785
"317075 VARJAO DE MINAS";4449
"317080 VARZEA DA PALMA";26600
"317090 VARZELANDIA";13186
"317100 VAZANTE";15126
"317103 VERDELANDIA";5429
"317107 VEREDINHA";4161
"317110 VERISSIMO";2493
"317115 VERMELHO NOVO";3607
"317120 VESPASIANO";77308
"317130 VICOSA";57492
"317140 VIEIRAS";2972
"317150 MATHIAS LOBATO";2385
"317160 VIRGEM DA LAPA";10386
"317170 VIRGINIA";6677
"317180 VIRGINOPOLIS";7890
"317190 VIRGOLANDIA";4191
"317200 VISCONDE DO RIO BRANCO";29754
"317210 VOLTA GRANDE";3847
"317220 WENCESLAU BRAZ";1972
"320010 AFONSO CLAUDIO";23895
"320013 AGUIA BRANCA";7136
"320016 AGUA DOCE DO NORTE";8803
"320020 ALEGRE";24024
"320030 ALFREDO CHAVES";11185
"320035 ALTO RIO NOVO";5478
"320040 ANCHIETA";18387
"320050 APIACA";5904
"320060 ARACRUZ";60997
"320070 ATILIO VIVACQUA";7592
"320080 BAIXO GUANDU";22210
"320090 BARRA DE SAO FRANCISCO";30580
"320100 BOA ESPERANCA";10617
"320110 BOM JESUS DO NORTE";7336
"320115 BREJETUBA";8498
"320120 CACHOEIRO DE ITAPEMIRIM";147200
"320130 CARIACICA";262726
"320140 CASTELO";27665
"320150 COLATINA";88274
"320160 CONCEICAO DA BARRA";20436
"320170 CONCEICAO DO CASTELO";8923
"320180 DIVINO DE SAO LOURENCO";3352
"320190 DOMINGOS MARTINS";24745
"320200 DORES DO RIO PRETO";4809
"320210 ECOPORANGA";17119
"320220 FUNDAO";12857
"320225 GOVERNADOR LINDENBERG";8399
"320230 GUACUI";21075
"320240 GUARAPARI";79960
"320245 IBATIBA";16728
"320250 IBIRACU";8659
"320255 IBITIRAMA";6412
"320260 ICONHA";10180
"320265 IRUPI";8570
"320270 ITAGUACU";11293
"320280 ITAPEMIRIM";23115
"320290 ITARANA";8683
"320300 IUNA";20392
"320305 JAGUARE";18014
"320310 JERONIMO MONTEIRO";8433
"320313 JOAO NEIVA";12660
"320316 LARANJA DA TERRA";8775
"320320 LINHARES";103905
"320330 MANTENOPOLIS";10091
"320332 MARATAIZES";25947
"320334 MARECHAL FLORIANO";10972
"320335 MARILANDIA";8933
"320340 MIMOSO DO SUL";20246
"320350 MONTANHA";13559
"320360 MUCURICI";4335
"320370 MUNIZ FREIRE";13826
"320380 MUQUI";11164
"320390 NOVA VENECIA";35122
"320400 PANCAS";16082
"320405 PEDRO CANARIO";17160
"320410 PINHEIROS";17669
"320420 PIUMA";13757
"320425 PONTO BELO";5245
"320430 PRESIDENTE KENNEDY";7847
"320435 RIO BANANAL";13590
"320440 RIO NOVO DO SUL";8919
"320450 SANTA LEOPOLDINA";9431
"320455 SANTA MARIA DE JETIBA";25975
"320460 SANTA TERESA";17389
"320465 SAO DOMINGOS DO NORTE";6188
"320470 SAO GABRIEL DA PALHA";24752
"320480 SAO JOSE DO CALCADO";8133
"320490 SAO MATEUS";80494
"320495 SAO ROQUE DO CANAA";8923
"320500 SERRA";304886
"320501 SOORETAMA";16703
"320503 VARGEM ALTA";14244
"320506 VENDA NOVA DO IMIGRANTE";15978
"320510 VIANA";46882
"320515 VILA PAVAO";6750
"320517 VILA VALERIO";10580
"320520 VILA VELHA";325725
"320530 VITORIA";263794
"330010 ANGRA DOS REIS";127937
"330015 APERIBE";8148
"330020 ARARUAMA";85918
"330022 AREAL";8848
"330023 ARMACAO DOS BUZIOS";20818
"330025 ARRAIAL DO CABO";21441
"330030 BARRA DO PIRAI";74680
"330040 BARRA MANSA";140209
"330045 BELFORD ROXO";351895
"330050 BOM JARDIM";19777
"330060 BOM JESUS DO ITABAPOANA";27736
"330070 CABO FRIO";141438
"330080 CACHOEIRAS DE MACACU";41960
"330090 CAMBUCI";11923
"330093 CARAPEBUS";10277
"330095 COMENDADOR LEVY GASPARIAN";6375
"330100 CAMPOS DOS GOYTACAZES";354473
"330110 CANTAGALO";15423
"330115 CARDOSO MOREIRA";9862
"330120 CARMO";13350
"330130 CASIMIRO DE ABREU";26878
"330140 CONCEICAO DE MACABU";15954
"330150 CORDEIRO";16076
"330160 DUAS BARRAS";8402
"330170 DUQUE DE CAXIAS";648622
"330180 ENGENHEIRO PAULO DE FRONTIN";10622
"330185 GUAPIMIRIM";38691
"330187 IGUABA GRANDE";17937
"330190 ITABORAI";166690
"330200 ITAGUAI";82094
"330205 ITALVA";11316
"330210 ITAOCARA";18526
"330220 ITAPERUNA";75833
"330225 ITATIAIA";22061
"330227 JAPERI";68475
"330230 LAJE DO MURIAE";5786
"330240 MACAE";158493
"330245 MACUCO";3998
"330250 MAGE";169871
"330260 MANGARATIBA";28227
"330270 MARICA";100934
"330280 MENDES";14455
"330285 MESQUITA";130024
"330290 MIGUEL PEREIRA";19551
"330300 MIRACEMA";20782
"330310 NATIVIDADE";11814
"330320 NILOPOLIS";124842
"330330 NITEROI";403768
"330340 NOVA FRIBURGO";145646
"330350 NOVA IGUACU";605186
"330360 PARACAMBI";37229
"330370 PARAIBA DO SUL";31806
"330380 PARATY";27340
"330385 PATY DO ALFERES";20079
"330390 PETROPOLIS";234462
"330395 PINHEIRAL";17647
"330400 PIRAI";20401
"330410 PORCIUNCULA";13605
"330411 PORTO REAL";12476
"330412 QUATIS";9794
"330414 QUEIMADOS";102873
"330415 QUISSAMA";15337
"330420 RESENDE";93340
"330430 RIO BONITO";42947
"330440 RIO CLARO";13306
