"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Sem declaração";"Total"
"421040 MARACAJA";220,08;182,29;...;145,76;...;75,85;218,48
"421050 MARAVILHA";249,26;124,87;...;284,04;...;439,40;248,10
"421055 MAREMA";169,79;68,09;...;72,95;63,73;45,66;152,26
"421060 MASSARANDUBA";371,13;...;...;212,37;...;662,48;368,50
"421070 MATOS COSTA";194,76;97,87;495,49;147,70;142,18;849,67;178,28
"421080 MELEIRO";337,61;199,52;199,39;192,06;...;...;332,87
"421090 MODELO";179,28;23,38;14,15;124,58;41,11;106,12;171,62
"421100 MONDAI";156,93;39,60;...;94,04;71,71;...;150,06
"421110 MONTE CASTELO";167,74;65,65;447,55;124,78;...;41,56;152,49
"421120 MORRO DA FUMACA";400,64;201,83;...;187,66;...;303,18;384,00
"421130 NAVEGANTES";284,68;194,82;196,49;274,19;120,68;66,95;282,97
"421140 NOVA ERECHIM";266,83;69,27;...;77,72;...;45,49;249,48
"421150 NOVA TRENTO";287,84;787,83;583,14;300,85;...;477,86;289,69
"421160 NOVA VENEZA";315,13;132,59;...;171,72;108,81;576,57;308,03
"421170 ORLEANS";271,81;112,45;...;140,46;65,78;...;264,78
"421175 OTACILIO COSTA";302,75;543,19;233,49;171,37;...;63,71;272,07
"421180 OURO";335,77;57,80;...;156,24;...;...;325,24
"421190 PALHOCA";284,82;189,49;924,41;221,04;195,63;149,95;280,34
"421200 PALMA SOLA";181,43;83,23;...;104,23;...;98,38;166,67
"421210 PALMITOS";188,96;495,46;111,29;96,76;...;148,86;187,87
"421220 PAPANDUVA";173,22;94,04;1813,91;132,21;...;...;168,76
"421230 PAULO LOPES";176,51;89,04;...;111,43;...;...;172,94
"421240 PEDRAS GRANDES";202,19;162,97;...;186,49;...;108,58;201,72
"421250 PENHA";329,29;110,43;...;269,47;...;...;325,97
"421260 PERITIBA";352,12;375,20;...;193,70;...;...;349,30
"421270 PETROLANDIA";220,63;71,94;...;88,89;...;110,59;208,65
"421280 BALNEARIO PICARRAS";297,88;129,08;23,55;146,16;...;256,04;283,75
"421290 PINHALZINHO";342,81;77,02;...;115,84;...;31,42;315,73
"421300 PINHEIRO PRETO";283,79;101,20;...;131,91;...;39,23;261,12
"421310 PIRATUBA";183,39;123,18;...;232,45;...;...;186,76
"421320 POMERODE";366,84;...;...;156,70;303,60;...;366,05
"421330 PONTE ALTA";282,89;92,97;150,64;141,59;...;...;245,84
"421340 PONTE SERRADA";209,03;85,47;...;95,47;...;543,17;170,35
"421350 PORTO BELO";283,09;141,48;215,40;169,82;620,04;148,55;276,20
"421360 PORTO UNIAO";294,69;121,22;283,88;143,86;121,65;208,57;278,03
"421370 POUSO REDONDO";220,72;86,28;42,19;99,24;130,40;7303,52;211,46
"421380 PRAIA GRANDE";291,01;80,93;11,95;150,00;...;238,13;284,82
"421390 PRESIDENTE CASTELLO BRANCO";253,41;...;...;129,63;...;...;243,65
"421400 PRESIDENTE GETULIO";258,68;162,98;...;205,77;...;81,34;257,84
"421410 PRESIDENTE NEREU";180,26;...;...;182,22;...;...;180,30
"421420 QUILOMBO";190,18;93,93;...;59,88;...;218,23;168,24
"421430 RANCHO QUEIMADO";233,74;162,41;...;136,45;...;...;231,12
"421440 RIO DAS ANTAS";265,90;224,97;496,95;99,16;...;149,52;244,49
"421450 RIO DO CAMPO";211,66;65,77;1002,97;65,77;...;...;201,68
"421460 RIO DO OESTE";272,96;367,52;...;77,39;...;...;272,13
"421470 RIO DOS CEDROS";272,72;138,26;...;286,81;...;174,12;272,17
"421480 RIO DO SUL";402,07;339,94;205,77;243,43;297,85;199,93;398,18
"421490 RIO FORTUNA";199,16;...;...;232,39;...;...;199,57
"421500 RIO NEGRINHO";303,67;218,69;1158,26;180,85;171,90;...;283,12
"421510 RODEIO";312,68;...;...;125,45;101,51;...;311,68
"421520 ROMELANDIA";152,70;55,62;...;88,15;...;...;144,46
"421530 SALETE";224,02;164,70;...;101,82;31,18;78,02;217,28
"421540 SALTO VELOSO";226,62;110,88;...;111,21;...;...;197,02
"421550 SANTA CECILIA";257,88;105,01;...;155,59;21,97;50,96;238,21
"421560 SANTA ROSA DE LIMA";201,70;...;...;109,19;...;...;200,91
"421565 SANTA ROSA DO SUL";278,24;167,36;...;157,81;201,67;396,03;272,99
"421570 SANTO AMARO DA IMPERATRIZ";250,40;156,98;...;205,34;...;259,48;246,30
"421580 SAO BENTO DO SUL";355,76;152,45;...;217,62;462,18;191,86;338,33
"421590 SAO BONIFACIO";213,85;97,46;...;275,29;...;...;214,42
"421600 SAO CARLOS";240,15;864,35;20,62;111,77;...;102,02;237,76
"421610 SAO DOMINGOS";177,24;104,26;59,03;85,41;...;54,91;164,62
"421620 SAO FRANCISCO DO SUL";284,56;137,75;...;253,00;226,64;402,31;277,03
"421630 SAO JOAO BATISTA";285,86;258,27;170,16;139,55;100,35;206,65;283,20
"421640 SAO JOAO DO SUL";232,23;142,45;...;149,65;...;...;230,76
"421650 SAO JOAQUIM";261,59;120,13;469,18;113,63;66,04;...;227,07
"421660 SAO JOSE";460,12;373,16;729,22;403,90;437,74;323,90;454,46
"421670 SAO JOSE DO CEDRO";245,94;47,49;...;123,22;45,00;...;218,37
"421680 SAO JOSE DO CERRITO";157,40;140,05;315,87;99,03;...;...;144,24
"421690 SAO LOURENCO DO OESTE";208,78;93,05;...;87,73;...;...;193,89
"421700 SAO LUDGERO";361,43;201,33;...;215,96;...;...;350,82
"421710 SAO MARTINHO";184,98;...;...;111,19;...;...;183,27
"421720 SAO MIGUEL DO OESTE";259,77;100,01;...;163,13;486,16;22,89;246,78
"421730 SAUDADES";203,19;67,11;...;94,94;...;251,01;194,43
"421740 SCHROEDER";381,04;207,35;...;328,26;...;...;372,28
"421750 SEARA";352,57;279,16;451,48;145,70;68,35;...;324,69
"421755 SERRA ALTA";190,66;62,02;...;55,45;...;...;167,08
"421760 SIDEROPOLIS";245,94;126,55;...;123,26;236,60;116,80;235,75
"421770 SOMBRIO";237,85;160,52;...;140,21;923,03;116,77;236,04
"421780 TAIO";263,65;325,49;...;175,60;...;73,11;258,66
"421790 TANGARA";307,31;100,05;...;154,63;170,93;11,80;285,22
"421800 TIJUCAS";424,54;140,03;...;209,26;193,12;169,97;400,50
"421810 TIMBE DO SUL";224,85;77,46;...;136,54;...;...;215,63
"421820 TIMBO";421,86;163,60;263,77;314,40;...;486,65;419,67
"421825 TIMBO GRANDE";193,88;83,56;176,73;93,29;...;...;174,23
"421830 TRES BARRAS";198,60;132,35;1164,99;103,71;76,18;28,17;177,19
"421840 TREZE DE MAIO";206,04;517,28;...;...;137,51;62,20;206,37
"421850 TREZE TILIAS";321,58;54,30;...;60,26;...;...;291,05
"421860 TROMBUDO CENTRAL";289,06;127,56;...;130,48;94,28;53,06;277,33
"421870 TUBARAO";355,84;203,27;-;228,07;513,74;241,86;344,22
"421875 TUNAPOLIS";178,71;52,05;220,30;76,33;...;...;175,20
"421880 TURVO";416,41;190,11;...;173,54;...;...;402,64
"421885 UNIAO DO OESTE";228,55;128,19;...;169,19;...;348,77;215,75
"421890 URUBICI";254,88;91,36;191,28;87,07;3447,65;-;223,34
"421895 URUPEMA";243,70;90,96;...;83,85;...;...;216,37
"421900 URUSSANGA";313,58;144,94;66,54;170,16;...;...;310,20
"421910 VARGEAO";318,43;182,48;...;61,37;...;30,78;291,80
"421920 VIDAL RAMOS";197,06;127,73;...;113,95;148,50;190,99;194,48
"421930 VIDEIRA";408,48;245,48;61,81;216,17;67,61;323,20;385,38
"421935 VITOR MEIRELES";228,49;221,93;...;90,72;74,71;88,35;210,13
"421940 WITMARSUM";182,49;106,54;...;109,67;...;...;179,75
"421950 XANXERE";476,87;320,71;...;243,94;87,97;147,32;398,81
"421960 XAVANTINA";451,41;55,15;...;136,29;...;...;427,78
"421970 XAXIM";243,12;58,90;35,24;125,77;480,61;123,26;211,84
"430005 AGUA SANTA";220,46;78,12;...;84,03;88,03;...;203,59
"430010 AGUDO";339,93;192,73;...;130,21;...;...;320,83
"430020 AJURICABA";294,63;74,32;...;149,67;...;...;274,87
"430030 ALECRIM";156,97;85,87;...;81,01;...;90,87;146,02
"430040 ALEGRETE";409,21;196,10;270,33;167,18;...;855,57;357,58
"430045 ALEGRIA";182,25;62,67;...;76,78;...;157,47;169,39
"430050 ALPESTRE";109,21;43,31;...;51,77;...;72,03;102,96
"430055 ALTO ALEGRE";285,59;120,78;...;202,54;...;...;276,40
"430060 ALVORADA";267,26;189,53;250,49;214,41;521,46;297,24;254,77
"430063 AMARAL FERRADOR";239,67;115,73;...;127,31;106,82;91,56;214,91
"430066 ANDRE DA ROCHA";307,20;50,62;...;380,61;...;...;302,81
"430070 ANTA GORDA";310,90;166,06;...;116,06;...;...;301,47
"430080 ANTONIO PRADO";524,16;157,93;...;253,45;...;108,76;498,53
"430090 ARATIBA";225,01;106,29;...;111,96;...;...;218,91
"430100 ARROIO DO MEIO";305,70;129,74;...;300,44;...;...;303,97
"430105 ARROIO DO SAL";332,24;126,50;...;237,47;199,49;...;328,29
"430110 ARROIO DOS RATOS";221,93;136,51;...;120,00;...;91,57;205,19
"430120 ARROIO DO TIGRE";197,20;51,46;...;75,32;...;65,05;176,18
"430130 ARROIO GRANDE";257,68;153,25;...;153,49;...;...;247,13
"430140 ARVOREZINHA";283,83;119,12;...;116,30;118,74;...;265,73
"430150 AUGUSTO PESTANA";327,76;85,81;...;73,00;956,25;61,28;304,48
"430155 AUREA";204,39;54,36;...;71,33;...;206,31;196,08
"430160 BAGE";363,12;193,16;646,81;170,19;252,47;170,21;334,63
"430165 BARAO";213,08;268,32;...;298,34;...;...;213,72
"430170 BARAO DE COTEGIPE";211,27;94,36;...;93,03;36,29;...;203,42
"430180 BARRACAO";180,94;78,64;...;97,01;...;...;173,80
"430190 BARRA DO RIBEIRO";314,54;172,42;...;182,50;125,41;...;298,22
"430200 BARROS CASSAL";185,26;104,04;...;102,87;...;...;174,55
"430210 BENTO GONCALVES";521,58;225,61;377,38;239,65;175,68;139,76;503,66
"430220 BOA VISTA DO BURICA";187,43;58,87;...;136,80;...;485,78;184,14
"430230 BOM JESUS";239,45;112,56;...;157,66;...;90,23;219,24
"430235 BOM PRINCIPIO";330,65;...;...;169,92;...;...;329,57
"430240 BOM RETIRO DO SUL";279,07;215,85;...;220,66;95,71;...;275,74
"430245 BOQUEIRAO DO LEAO";280,10;127,01;...;192,32;62,12;115,45;270,04
"430250 BOSSOROCA";215,27;78,75;...;82,38;...;...;192,14
"430260 BRAGA";126,85;461,59;...;55,46;...;140,81;119,02
"430265 BROCHIER";255,87;110,48;...;169,02;...;...;252,93
"430270 BUTIA";222,54;158,33;90,17;139,18;...;...;211,88
"430280 CACAPAVA DO SUL";276,64;108,27;125,86;172,51;40,61;249,21;252,77
"430290 CACEQUI";242,21;122,15;...;99,65;36,58;...;224,92
"430300 CACHOEIRA DO SUL";393,44;167,52;989,01;146,08;198,82;35,17;365,72
"430310 CACHOEIRINHA";365,02;234,20;210,67;231,34;305,23;165,44;352,59
"430320 CACIQUE DOBLE";172,98;29,95;23,78;45,42;75,21;74,82;152,00
"430330 CAIBATE";240,43;100,62;36,88;87,52;...;58,73;210,42
"430340 CAICARA";255,42;42,32;...;91,81;...;...;226,92
"430350 CAMAQUA";303,91;164,53;1104,51;144,25;...;101,86;285,63
"430355 CAMARGO";320,60;...;...;137,47;...;...;303,20
"430360 CAMBARA DO SUL";238,21;118,27;...;202,96;...;137,31;227,21
"430370 CAMPINA DAS MISSOES";163,85;29,01;...;115,59;...;...;161,97
"430380 CAMPINAS DO SUL";270,77;92,16;96,08;71,71;...;92,68;250,95
"430390 CAMPO BOM";396,28;249,46;2491,39;264,25;138,68;223,49;382,20
"430400 CAMPO NOVO";194,22;103,81;...;100,07;74,71;122,81;172,64
"430410 CAMPOS BORGES";155,99;27,94;...;90,06;...;...;155,15
"430420 CANDELARIA";220,83;111,96;...;112,32;188,38;...;212,55
"430430 CANDIDO GODOI";173,06;271,22;...;136,21;...;174,18;172,48
"430440 CANELA";339,70;145,39;476,44;164,93;129,73;125,91;316,98
"430450 CANGUCU";206,64;85,94;...;107,20;124,05;109,81;197,38
"430460 CANOAS";413,11;234,03;652,59;252,32;284,29;658,46;394,01
"430463 CAPAO DA CANOA";353,83;194,22;349,48;260,64;201,04;1003,08;345,75
"430466 CAPAO DO LEAO";188,87;115,15;...;101,20;489,72;...;178,97
"430468 CAPELA DE SANTANA";236,74;174,85;427,88;276,50;...;238,16;236,53
"430470 CARAZINHO";346,66;150,30;6474,84;152,64;103,28;407,83;329,95
"430480 CARLOS BARBOSA";463,53;134,20;...;465,30;717,44;1163,89;462,80
"430490 CASCA";278,10;105,73;...;126,33;434,45;17,48;272,05
"430495 CASEIROS";167,47;163,87;...;237,93;...;209,77;178,27
"430500 CATUIPE";343,06;77,22;...;111,66;...;...;317,81
"430510 CAXIAS DO SUL";602,29;311,12;1194,12;318,55;478,84;310,45;569,32
"430513 CERRO BRANCO";179,95;85,51;...;70,21;...;...;169,83
"430515 CERRO GRANDE";123,35;22,93;...;52,05;44,19;27,82;103,92
"430517 CERRO GRANDE DO SUL";270,82;116,87;...;113,29;...;...;250,34
"430520 CERRO LARGO";249,39;84,16;...;118,04;94,94;...;230,24
"430530 CHAPADA";265,66;357,70;677,69;176,79;...;...;260,17
"430535 CHARQUEADAS";282,78;199,70;150,40;195,45;...;...;276,54
"430540 CHIAPETTA";215,35;41,57;...;95,85;...;...;207,11
"430545 CIDREIRA";289,29;154,34;159,71;171,23;61,36;300,64;275,40
"430550 CIRIACO";207,38;57,62;...;90,63;70,01;...;179,90
"430560 COLORADO";583,19;103,10;...;70,22;...;...;522,19
"430570 CONDOR";251,52;102,72;...;136,38;...;...;229,16
"430580 CONSTANTINA";209,75;28,24;...;70,48;-;336,09;193,64
"430590 CORONEL BICACO";209,94;47,63;133,50;101,63;900,71;...;179,97
"430595 COTIPORA";332,71;131,87;...;184,81;...;...;328,66
"430600 CRISSIUMAL";224,28;68,32;29,61;113,98;...;...;212,10
"430605 CRISTAL";362,43;206,77;73,28;188,25;...;2361,59;342,82
"430610 CRUZ ALTA";369,61;213,29;133,90;193,56;...;...;348,57
"430620 CRUZEIRO DO SUL";283,23;139,25;...;179,55;41,02;...;274,05
"430630 DAVID CANABARRO";219,46;126,20;...;99,16;197,43;...;204,81
"430635 DEZESSEIS DE NOVEMBRO";148,96;78,96;...;72,75;...;59,39;125,70
"430640 DOIS IRMAOS";375,75;195,27;482,75;212,06;...;165,12;365,87
"430645 DOIS LAJEADOS";390,57;68,59;...;100,75;...;441,53;380,72
"430650 DOM FELICIANO";199,30;95,83;...;101,91;...;...;187,48
"430660 DOM PEDRITO";299,62;143,71;...;140,33;...;303,12;274,08
"430670 DONA FRANCISCA";367,03;71,84;...;80,20;...;57,80;293,59
"430673 DOUTOR MAURICIO CARDOSO";206,43;66,78;...;71,50;...;191,62;189,15
"430676 ELDORADO DO SUL";298,15;191,49;...;161,46;...;90,69;284,95
"430680 ENCANTADO";419,33;291,58;...;281,11;...;...;411,42
"430690 ENCRUZILHADA DO SUL";261,91;99,70;...;105,79;...;179,33;229,36
"430693 ENTRE-IJUIS";246,39;104,00;...;118,81;...;...;223,18
"430695 ENTRE RIOS DO SUL";224,93;35,60;...;76,60;...;...;194,13
"430697 EREBANGO";229,43;76,83;...;110,90;...;...;200,39
"430700 ERECHIM";474,98;293,16;...;165,04;1707,77;718,00;428,15
"430705 ERNESTINA";210,36;28,86;...;85,61;...;...;196,35
"430710 HERVAL";225,98;217,88;...;116,81;...;40,85;215,04
"430720 ERVAL GRANDE";190,57;38,52;...;48,74;...;...;173,24
"430730 ERVAL SECO";172,55;58,44;27,94;61,04;...;...;159,18
"430740 ESMERALDA";168,51;88,12;...;86,92;...;106,82;153,59
"430750 ESPUMOSO";381,97;69,23;...;88,94;...;85,42;339,54
"430755 ESTACAO";280,33;129,29;...;119,98;...;...;263,28
"430760 ESTANCIA VELHA";443,74;208,68;...;265,93;...;50,41;421,87
"430770 ESTEIO";421,82;271,52;1742,74;258,98;275,89;289,11;406,26
"430780 ESTRELA";385,42;127,58;...;173,32;...;...;370,15
"430783 EUGENIO DE CASTRO";251,92;87,53;...;87,25;...;...;208,45
"430786 FAGUNDES VARELA";308,75;...;...;164,63;...;...;307,48
"430790 FARROUPILHA";534,04;237,84;3727,91;294,19;367,24;770,58;501,90
"430800 FAXINAL DO SOTURNO";290,76;88,91;...;98,59;156,43;...;255,18
"430805 FAXINALZINHO";176,46;190,99;...;87,95;...;...;155,18
"430810 FELIZ";377,34;199,44;316,24;183,98;...;...;374,39
"430820 FLORES DA CUNHA";422,51;206,51;...;197,80;364,01;260,02;411,72
"430830 FONTOURA XAVIER";149,59;123,28;82,19;81,39;...;139,20;139,71
"430840 FORMIGUEIRO";298,86;103,75;...;71,40;...;26,68;251,89
"430845 FORTALEZA DOS VALOS";366,64;100,98;...;116,98;...;...;327,73
"430850 FREDERICO WESTPHALEN";326,49;175,60;...;114,41;229,93;...;305,15
"430860 GARIBALDI";448,10;245,24;...;198,17;319,54;425,20;439,02
"430870 GAURAMA";227,34;261,32;...;130,20;...;...;225,03
"430880 GENERAL CAMARA";230,21;113,28;...;137,74;367,70;...;221,91
"430890 GETULIO VARGAS";277,75;141,68;...;133,71;...;...;256,53
"430900 GIRUA";219,02;187,98;...;136,15;45,92;1,41;205,50
"430905 GLORINHA";239,33;123,96;...;143,03;...;...;227,93
"430910 GRAMADO";420,19;322,06;400,85;327,16;...;358,41;416,00
"430920 GRAVATAI";329,58;215,67;868,28;228,58;215,20;216,37;316,55
"430925 GUABIJU";243,89;118,26;...;113,21;...;...;230,73
"430930 GUAIBA";314,55;240,67;179,50;237,05;188,84;257,88;304,95
"430940 GUAPORE";350,96;144,17;...;148,26;...;...;327,21
"430950 GUARANI DAS MISSOES";205,02;62,79;36,85;115,07;...;...;192,98
"430955 HARMONIA";383,41;105,01;...;199,45;...;...;377,69
"430960 HORIZONTINA";331,75;164,92;270,95;135,15;...;...;309,09
"430970 HUMAITA";260,62;...;135,50;78,67;...;...;234,88
"430975 IBARAMA";238,42;73,61;...;80,65;...;...;226,96
"430980 IBIACA";240,30;132,33;...;86,96;...;...;219,49
"430990 IBIRAIARAS";310,65;178,74;...;214,12;...;168,10;290,79
"430995 IBIRAPUITA";181,98;173,00;...;96,56;...;...;158,87
"431000 IBIRUBA";369,21;171,28;...;152,90;...;...;347,56
"431010 IGREJINHA";359,52;244,83;804,01;269,73;...;544,19;355,24
"431020 IJUI";357,77;154,07;140,51;203,12;88,81;76,60;337,92
"431030 ILOPOLIS";225,43;37,60;...;69,24;...;...;213,67
"431033 IMBE";350,79;253,91;...;250,62;...;191,61;345,63
"431036 IMIGRANTE";352,00;...;...;...;...;...;352,00
"431040 INDEPENDENCIA";183,59;54,84;...;88,32;...;...;176,66
"431043 IPE";433,76;178,93;...;136,27;...;...;404,29
"431046 IPIRANGA DO SUL";269,48;35,86;188,64;154,01;...;171,92;261,29
"431050 IRAI";252,05;117,69;...;111,96;101,94;397,19;234,27
"431055 ITACURUBI";263,10;121,79;...;82,53;...;...;235,27
"431060 ITAQUI";286,09;116,46;106,04;142,50;152,47;44,49;261,63
"431070 ITATIBA DO SUL";137,82;54,94;...;50,02;...;...;126,19
"431075 IVORA";256,84;33,05;...;71,35;...;...;224,27
"431080 IVOTI";398,62;289,05;549,04;276,69;...;269,96;391,51
"431085 JABOTICABA";145,20;71,10;...;94,37;...;...;135,22
"431090 JACUTINGA";201,48;58,31;...;73,22;...;...;189,52
"431100 JAGUARAO";303,16;157,57;271,30;211,73;96,12;...;293,29
"431110 JAGUARI";287,98;61,88;...;80,29;...;...;269,74
"431112 JAQUIRANA";173,24;140,67;...;89,96;...;158,60;155,32
"431115 JOIA";216,35;73,86;...;109,92;131,60;...;190,44
"431120 JULIO DE CASTILHOS";328,04;123,98;...;113,82;29,71;...;297,54
"431125 LAGOAO";107,55;217,42;42,61;66,90;...;...;104,28
"431130 LAGOA VERMELHA";258,94;141,60;...;154,94;110,73;141,86;245,34
"431140 LAJEADO";429,06;174,51;...;207,64;120,96;340,37;413,67
"431150 LAVRAS DO SUL";362,38;198,58;...;187,48;...;...;323,97
"431160 LIBERATO SALZANO";131,90;70,29;...;45,91;23,95;98,27;105,70
"431170 MACHADINHO";204,96;93,74;...;81,00;...;...;188,13
"431180 MARAU";368,19;236,61;...;166,51;...;...;345,89
"431190 MARCELINO RAMOS";281,36;89,60;...;57,31;...;...;266,77
"431200 MARIANO MORO";302,62;125,18;...;303,92;...;...;301,87
"431210 MATA";252,60;64,34;...;93,30;...;...;226,26
"431220 MAXIMILIANO DE ALMEIDA";269,28;65,81;...;92,01;...;867,43;232,38
"431230 MIRAGUAI";152,85;22,43;...;55,10;...;...;142,35
"431235 MONTAURI";321,55;...;...;...;...;...;321,55
"431240 MONTENEGRO";403,52;205,65;...;212,87;281,88;...;388,12
"431245 MORRO REDONDO";207,21;80,23;...;88,71;...;906,61;201,74
"431250 MOSTARDAS";367,71;140,71;...;172,58;...;64,12;324,73
"431260 MUCUM";316,48;322,28;...;161,00;...;...;311,74
"431265 NAO-ME-TOQUE";389,92;121,23;...;130,34;...;...;374,68
"431270 NONOAI";221,19;68,34;...;100,98;68,44;...;177,63
"431275 NOVA ALVORADA";411,99;89,37;...;90,49;...;...;370,25
"431280 NOVA ARACA";393,22;...;...;...;...;...;393,22
"431290 NOVA BASSANO";346,23;175,46;...;186,50;...;...;342,51
"431300 NOVA BRESCIA";283,97;103,26;...;144,72;...;...;278,11
"431303 NOVA ESPERANCA DO SUL";269,18;79,87;...;148,19;...;...;258,37
"431306 NOVA HARTZ";286,87;269,46;...;220,10;...;122,58;282,65
"431310 NOVA PALMA";265,56;110,32;...;101,65;...;44,57;237,80
"431320 NOVA PETROPOLIS";437,76;292,18;...;120,56;...;418,69;426,76
"431330 NOVA PRATA";408,69;171,14;478,97;181,71;562,44;...;384,40
"431335 NOVA ROMA DO SUL";331,44;...;...;175,90;...;...;331,23
"431340 NOVO HAMBURGO";500,20;279,26;470,41;236,98;475,89;301,03;478,30
"431350 OSORIO";382,32;176,89;935,18;180,95;...;1391,54;364,67
"431360 PAIM FILHO";216,42;63,62;...;102,73;561,79;...;188,43
"431365 PALMARES DO SUL";382,35;226,76;...;102,48;101,84;4392,91;351,16
"431370 PALMEIRA DAS MISSOES";266,19;100,71;...;90,25;205,25;...;234,00
"431380 PALMITINHO";164,66;36,36;...;54,38;...;...;153,86
"431390 PANAMBI";291,60;132,29;...;143,93;...;...;267,42
"431395 PANTANO GRANDE";250,55;133,82;...;128,63;...;302,55;230,97
"431400 PARAI";384,02;163,95;...;190,94;...;...;379,49
"431402 PARAISO DO SUL";272,12;163,22;...;96,50;...;...;262,83
"431405 PAROBE";311,88;352,02;...;256,06;139,95;134,81;308,71
"431410 PASSO FUNDO";450,12;234,13;143,31;198,40;325,16;259,21;415,70
"431415 PAVERAMA";195,11;110,04;...;64,12;...;...;192,20
"431420 PEDRO OSORIO";283,30;181,82;...;109,33;130,31;...;269,48
"431430 PEJUCARA";717,87;124,30;...;93,85;...;...;620,34
"431440 PELOTAS";420,15;203,71;461,17;209,56;275,09;258,59;388,34
"431445 PINHAL";162,42;74,51;...;66,83;...;68,79;138,90
"431450 PINHEIRO MACHADO";290,15;183,50;...;160,48;175,45;74,15;262,18
"431455 PIRAPO";165,75;69,75;...;73,98;...;167,09;119,19
"431460 PIRATINI";205,22;132,01;...;84,70;95,64;...;187,51
"431470 PLANALTO";183,19;74,12;...;133,24;69,78;57,42;170,58
"431475 POCO DAS ANTAS";219,10;...;...;...;...;...;219,10
"431480 PORTAO";282,33;172,56;570,97;114,03;...;190,23;272,44
"431490 PORTO ALEGRE";869,05;360,06;1567,64;375,50;637,47;362,16;790,93
"431500 PORTO LUCENA";151,85;51,90;...;88,30;13,11;192,63;142,16
"431510 PORTO XAVIER";276,48;118,26;535,74;117,67;...;92,46;225,99
"431513 POUSO NOVO";260,22;...;...;111,88;...;...;237,92
"431515 PROGRESSO";227,74;144,27;...;131,68;...;...;225,27
"431517 PROTASIO ALVES";263,76;32,18;...;106,91;...;...;251,08
"431520 PUTINGA";208,98;27,12;...;56,02;221,88;207,55;193,28
"431530 QUARAI";308,46;139,43;...;149,55;...;-;288,37
"431535 QUINZE DE NOVEMBRO";352,14;24,59;...;93,53;...;...;335,56
"431540 REDENTORA";173,21;71,12;...;44,70;41,50;85,65;124,97
"431545 RELVADO";246,83;16,03;...;161,25;...;...;238,92
"431550 RESTINGA SECA";306,00;122,56;...;103,01;78,54;144,03;275,63
"431560 RIO GRANDE";378,79;191,82;458,38;219,58;283,46;165,03;352,17
"431570 RIO PARDO";317,39;170,41;...;155,29;...;37,56;299,68
"431575 RIOZINHO";197,60;41,30;...;136,51;...;167,35;195,03
"431580 ROCA SALES";288,91;202,52;...;188,97;...;...;284,27
"431590 RODEIO BONITO";156,41;59,69;...;81,57;...;853,59;145,37
"431600 ROLANTE";256,80;76,07;...;114,82;191,26;315,36;252,20
"431610 RONDA ALTA";189,81;148,72;...;136,88;5,45;...;182,70
"431620 RONDINHA";276,58;89,77;...;181,17;...;...;269,83
"431630 ROQUE GONZALES";196,57;101,47;...;76,72;...;...;167,60
"431640 ROSARIO DO SUL";273,73;120,57;...;133,97;72,48;101,57;249,25
"431643 SALDANHA MARINHO";504,85;1172,61;...;164,32;...;...;458,83
"431645 SALTO DO JACUI";256,16;95,99;...;190,48;...;...;249,35
"431650 SALVADOR DO SUL";343,23;140,79;...;187,88;...;57,93;340,80
"431660 SANANDUVA";268,95;222,53;...;169,70;...;550,94;257,96
"431670 SANTA BARBARA DO SUL";340,29;99,66;...;127,56;65,53;...;319,80
"431680 SANTA CRUZ DO SUL";407,35;217,04;...;180,15;127,43;282,88;383,52
"431690 SANTA MARIA";493,97;244,30;731,19;248,87;334,00;522,81;465,25
"431695 SANTA MARIA DO HERVAL";241,23;...;...;50,69;...;...;240,00
