id,Município,População de 15 anos ou mais,Ano
292937,SAO JOSE DO JACUIPE,7750,1991
292940,SAO MIGUEL DAS MATAS,5702,1991
292950,SAO SEBASTIAO DO PASSE,22143,1991
292960,SAPEACU,8942,1991
292970,SATIRO DIAS,7954,1991
292975,SAUBARA,4983,1991
292980,SAUDE,6794,1991
292990,SEABRA,22974,1991
293000,SEBASTIAO LARANJEIRAS,5188,1991
293010,SENHOR DO BONFIM,50658,1991
293015,SERRA DO RAMALHO,17106,1991
293020,SENTO SE,15541,1991
293030,SERRA DOURADA,9902,1991
293040,SERRA PRETA,10048,1991
293050,SERRINHA,43497,1991
293060,SERROLANDIA,6962,1991
293070,SIMOES FILHO,41922,1991
293075,SITIO DO MATO,4469,1991
293076,SITIO DO QUINTO,7283,1991
293077,SOBRADINHO,12245,1991
293080,SOUTO SOARES,10332,1991
293090,TABOCAS DO BREJO VELHO,6340,1991
293100,TANHACU,10947,1991
293105,TANQUE NOVO,7861,1991
293110,TANQUINHO,6343,1991
293120,TAPEROA,9376,1991
293130,TAPIRAMUTA,7424,1991
293135,TEIXEIRA DE FREITAS,51526,1991
293140,TEODORO SAMPAIO,5710,1991
293150,TEOFILANDIA,11839,1991
293160,TEOLANDIA,6634,1991
293170,TERRA NOVA,7325,1991
293180,TREMEDAL,12332,1991
293190,TUCANO,27372,1991
293200,UAUA,14463,1991
293210,UBAIRA,11901,1991
293220,UBAITABA,11755,1991
293230,UBATA,14580,1991
293240,UIBAI,7936,1991
293245,UMBURANAS,6363,1991
293250,UNA,12784,1991
293260,URANDI,9148,1991
293270,URUCUCA,17916,1991
293280,UTINGA,10224,1991
293290,VALENCA,39053,1991
293300,VALENTE,10793,1991
293305,VARZEA DA ROCA,7729,1991
293310,VARZEA DO POCO,5926,1991
293315,VARZEA NOVA,9699,1991
293317,VARZEDO,5236,1991
293320,VERA CRUZ,13335,1991
293325,VEREDA,5305,1991
293330,VITORIA DA CONQUISTA,140692,1991
293340,WAGNER,4443,1991
293345,WANDERLEY,7330,1991
293350,WENCESLAU GUIMARAES,9330,1991
293360,XIQUE-XIQUE,22339,1991
310010,ABADIA DOS DOURADOS,4586,1991
310020,ABAETE,13939,1991
310030,ABRE CAMPO,11818,1991
310040,ACAIACA,2333,1991
310050,ACUCENA,15167,1991
310060,AGUA BOA,8964,1991
310070,AGUA COMPRIDA,1214,1991
310080,AGUANIL,2257,1991
310090,AGUAS FORMOSAS,13126,1991
310100,AGUAS VERMELHAS,11032,1991
310110,AIMORES,17675,1991
310120,AIURUOCA,4593,1991
310130,ALAGOA,1877,1991
310140,ALBERTINA,1725,1991
310150,ALEM PARAIBA,21877,1991
310160,ALFENAS,35234,1991
310170,ALMENARA,27358,1991
310180,ALPERCATA,4140,1991
310190,ALPINOPOLIS,13238,1991
310200,ALTEROSA,7792,1991
310210,ALTO RIO DOCE,9207,1991
310220,ALVARENGA,3674,1991
310230,ALVINOPOLIS,10234,1991
310240,ALVORADA DE MINAS,2259,1991
310250,AMPARO DO SERRA,4119,1991
310260,ANDRADAS,20172,1991
310270,CACHOEIRA DE PAJEU,5217,1991
310280,ANDRELANDIA,8548,1991
310290,ANTONIO CARLOS,6686,1991
310300,ANTONIO DIAS,5787,1991
310310,ANTONIO PRADO DE MINAS,1499,1991
310320,ARACAI,1300,1991
310330,ARACITABA,1669,1991
310340,ARACUAI,20390,1991
310350,ARAGUARI,62958,1991
310360,ARANTINA,1831,1991
310370,ARAPONGA,4608,1991
310380,ARAPUA,2183,1991
310390,ARAUJOS,3694,1991
310400,ARAXA,47428,1991
310410,ARCEBURGO,4877,1991
310420,ARCOS,18482,1991
310430,AREADO,7229,1991
310440,ARGIRITA,2077,1991
310450,ARINOS,9654,1991
310460,ASTOLFO DUTRA,8004,1991
310470,ATALEIA,10692,1991
310480,AUGUSTO DE LIMA,3460,1991
310490,BAEPENDI,11196,1991
310500,BALDIM,5574,1991
310510,BAMBUI,14909,1991
310520,BANDEIRA,3470,1991
310530,BANDEIRA DO SUL,2809,1991
310540,BARAO DE COCAIS,13025,1991
310550,BARAO DE MONTE ALTO,4148,1991
310560,BARBACENA,67826,1991
310570,BARRA LONGA,5974,1991
310590,BARROSO,11339,1991
310600,BELA VISTA DE MINAS,6238,1991
310610,BELMIRO BRAGA,2748,1991
310620,BELO HORIZONTE,1404016,1991
310630,BELO ORIENTE,10408,1991
310640,BELO VALE,4862,1991
310650,BERILO,9873,1991
310660,BERTOPOLIS,6078,1991
310670,BETIM,104133,1991
310680,BIAS FORTES,3262,1991
310690,BICAS,8069,1991
310700,BIQUINHAS,2128,1991
310710,BOA ESPERANCA,21541,1991
310720,BOCAINA DE MINAS,3256,1991
310730,BOCAIUVA,27782,1991
310740,BOM DESPACHO,23421,1991
310750,BOM JARDIM DE MINAS,4336,1991
310760,BOM JESUS DA PENHA,2075,1991
310770,BOM JESUS DO AMPARO,3224,1991
310780,BOM JESUS DO GALHO,11023,1991
310790,BOM REPOUSO,5920,1991
310800,BOM SUCESSO,10783,1991
310810,BONFIM,5288,1991
310820,BONFINOPOLIS DE MINAS,8727,1991
310830,BORDA DA MATA,10960,1991
310840,BOTELHOS,9756,1991
310850,BOTUMIRIM,3941,1991
310860,BRASILIA DE MINAS,26057,1991
310870,BRAS PIRES,3549,1991
310880,BRAUNAS,4308,1991
310890,BRAZOPOLIS,9154,1991
310900,BRUMADINHO,13247,1991
310910,BUENO BRANDAO,7477,1991
310920,BUENOPOLIS,6140,1991
310930,BURITIS,10774,1991
310940,BURITIZEIRO,13333,1991
310950,CABO VERDE,8223,1991
310960,CACHOEIRA DA PRATA,2535,1991
310970,CACHOEIRA DE MINAS,6383,1991
310980,CACHOEIRA DOURADA,1527,1991
310990,CAETANOPOLIS,4913,1991
311000,CAETE,22144,1991
311010,CAIANA,3096,1991
311020,CAJURI,2405,1991
311030,CALDAS,8814,1991
311040,CAMACHO,2452,1991
311050,CAMANDUCAIA,11284,1991
311060,CAMBUI,15358,1991
311070,CAMBUQUIRA,7910,1991
311080,CAMPANARIO,4903,1991
311090,CAMPANHA,8194,1991
311100,CAMPESTRE,12303,1991
311110,CAMPINA VERDE,13599,1991
311120,CAMPO BELO,30506,1991
311130,CAMPO DO MEIO,7049,1991
311140,CAMPO FLORIDO,3141,1991
311150,CAMPOS ALTOS,7147,1991
311160,CAMPOS GERAIS,15419,1991
311170,CANAA,3448,1991
311180,CANAPOLIS,11225,1991
311190,CANA VERDE,3834,1991
311200,CANDEIAS,9601,1991
311210,CAPARAO,5004,1991
311220,CAPELA NOVA,3769,1991
311230,CAPELINHA,17022,1991
311240,CAPETINGA,4869,1991
311250,CAPIM BRANCO,4295,1991
311260,CAPINOPOLIS,10250,1991
311270,CAPITAO ENEAS,6700,1991
311280,CAPITOLIO,4872,1991
311290,CAPUTIRA,4895,1991
311300,CARAI,12076,1991
311310,CARANAIBA,2305,1991
311320,CARANDAI,12774,1991
311330,CARANGOLA,27118,1991
311340,CARATINGA,80366,1991
311350,CARBONITA,4844,1991
311360,CAREACU,3712,1991
311370,CARLOS CHAGAS,14432,1991
311380,CARMESIA,1436,1991
311390,CARMO DA CACHOEIRA,6524,1991
311400,CARMO DA MATA,7088,1991
311410,CARMO DE MINAS,7057,1991
311420,CARMO DO CAJURU,9768,1991
311430,CARMO DO PARANAIBA,18665,1991
311440,CARMO DO RIO CLARO,11664,1991
311450,CARMOPOLIS DE MINAS,9162,1991
311460,CARRANCAS,2843,1991
311470,CARVALHOPOLIS,1917,1991
311480,CARVALHOS,3231,1991
311490,CASA GRANDE,1426,1991
311500,CASCALHO RICO,1902,1991
311510,CASSIA,10767,1991
311520,CONCEICAO DA BARRA DE MINAS,2568,1991
311530,CATAGUASES,40600,1991
311540,CATAS ALTAS DA NORUEGA,2121,1991
311550,CAXAMBU,13154,1991
311560,CEDRO DO ABAETE,963,1991
311570,CENTRAL DE MINAS,4258,1991
311580,CENTRALINA,9092,1991
311590,CHACARA,2234,1991
311600,CHALE,3473,1991
311610,CHAPADA DO NORTE,8621,1991
311620,CHIADOR,2005,1991
311630,CIPOTANEA,3968,1991
311640,CLARAVAL,2231,1991
311650,CLARO DOS POCOES,4965,1991
311660,CLAUDIO,12409,1991
311670,COIMBRA,3851,1991
311680,COLUNA,6143,1991
311690,COMENDADOR GOMES,1989,1991
311700,COMERCINHO,6105,1991
311710,CONCEICAO DA APARECIDA,6274,1991
311720,CONCEICAO DAS PEDRAS,1732,1991
311730,CONCEICAO DAS ALAGOAS,9621,1991
311740,CONCEICAO DE IPANEMA,3443,1991
311750,CONCEICAO DO MATO DENTRO,11459,1991
311760,CONCEICAO DO PARA,2573,1991
311770,CONCEICAO DO RIO VERDE,6858,1991
311780,CONCEICAO DOS OUROS,5181,1991
311790,CONGONHAL,5064,1991
311800,CONGONHAS,23023,1991
311810,CONGONHAS DO NORTE,2634,1991
311820,CONQUISTA,4780,1991
311830,CONSELHEIRO LAFAIETE,60075,1991
311840,CONSELHEIRO PENA,19929,1991
311850,CONSOLACAO,1160,1991
311860,CONTAGEM,295986,1991
311870,COQUEIRAL,6007,1991
311880,CORACAO DE JESUS,18809,1991
311890,CORDISBURGO,5481,1991
311900,CORDISLANDIA,2023,1991
311910,CORINTO,16379,1991
311920,COROACI,6631,1991
311930,COROMANDEL,16819,1991
311940,CORONEL FABRICIANO,57498,1991
311950,CORONEL MURTA,5414,1991
311960,CORONEL PACHECO,2290,1991
311970,CORONEL XAVIER CHAVES,2102,1991
311980,CORREGO DANTA,3093,1991
311990,CORREGO DO BOM JESUS,2814,1991
312000,CORREGO NOVO,4696,1991
312010,COUTO DE MAGALHAES DE MINAS,2394,1991
312020,CRISTAIS,6108,1991
312030,CRISTALIA,2621,1991
312040,CRISTIANO OTONI,2814,1991
312050,CRISTINA,6640,1991
312060,CRUCILANDIA,3139,1991
312070,CRUZEIRO DA FORTALEZA,2090,1991
312080,CRUZILIA,7975,1991
312090,CURVELO,38884,1991
312100,DATAS,2827,1991
312110,DELFIM MOREIRA,5264,1991
312120,DELFINOPOLIS,4489,1991
312130,DESCOBERTO,2830,1991
312140,DESTERRO DE ENTRE RIOS,4719,1991
312150,DESTERRO DO MELO,2335,1991
312160,DIAMANTINA,26812,1991
312170,DIOGO DE VASCONCELOS,2687,1991
312180,DIONISIO,6440,1991
312190,DIVINESIA,1859,1991
312200,DIVINO,13943,1991
312210,DIVINO DAS LARANJEIRAS,3435,1991
312220,DIVINOLANDIA DE MINAS,3526,1991
312230,DIVINOPOLIS,103581,1991
312240,DIVISA NOVA,3216,1991
312250,DOM CAVATI,4121,1991
312260,DOM JOAQUIM,3088,1991
312270,DOM SILVERIO,6820,1991
312280,DOM VICOSO,1910,1991
312290,DONA EUSEBIA,3321,1991
312300,DORES DE CAMPOS,5302,1991
312310,DORES DE GUANHAES,3389,1991
312320,DORES DO INDAIA,9753,1991
312330,DORES DO TURVO,3199,1991
312340,DORESOPOLIS,874,1991
312350,DOURADOQUARA,1099,1991
312360,ELOI MENDES,13144,1991
312370,ENGENHEIRO CALDAS,5657,1991
312380,ENGENHEIRO NAVARRO,4410,1991
312390,ENTRE RIOS DE MINAS,8155,1991
312400,ERVALIA,9715,1991
312410,ESMERALDAS,15679,1991
312420,ESPERA FELIZ,12855,1991
312430,ESPINOSA,21968,1991
312440,ESPIRITO SANTO DO DOURADO,2891,1991
312450,ESTIVA,6629,1991
312460,ESTRELA DALVA,1685,1991
312470,ESTRELA DO INDAIA,2709,1991
312480,ESTRELA DO SUL,4870,1991
312490,EUGENOPOLIS,6638,1991
312500,EWBANK DA CAMARA,2211,1991
312510,EXTREMA,9883,1991
312520,FAMA,1463,1991
312530,FARIA LEMOS,2147,1991
312540,FELICIO DOS SANTOS,3337,1991
312550,SAO GONCALO DO RIO PRETO,1762,1991
312560,FELISBURGO,3658,1991
312570,FELIXLANDIA,7653,1991
312580,FERNANDES TOURINHO,2112,1991
312590,FERROS,9364,1991
312600,FLORESTAL,3425,1991
312610,FORMIGA,42811,1991
312620,FORMOSO,4038,1991
312630,FORTALEZA DE MINAS,2653,1991
312640,FORTUNA DE MINAS,1493,1991
312650,FRANCISCO BADARO,9881,1991
312660,FRANCISCO DUMONT,2150,1991
312670,FRANCISCO SA,14883,1991
312680,FREI GASPAR,4211,1991
312690,FREI INOCENCIO,4511,1991
312700,FRONTEIRA,5251,1991
312705,FRONTEIRA DOS VALES,3025,1991
312710,FRUTAL,28645,1991
312720,FUNILANDIA,1650,1991
312730,GALILEIA,6903,1991
312740,GONCALVES,2648,1991
312750,GONZAGA,3695,1991
312760,GOUVEIA,7127,1991
312770,GOVERNADOR VALADARES,150654,1991
312780,GRAO MOGOL,11356,1991
312790,GRUPIARA,856,1991
312800,GUANHAES,15851,1991
312810,GUAPE,7876,1991
312820,GUARACIABA,6647,1991
312830,GUARANESIA,10846,1991
312840,GUARANI,5613,1991
312850,GUARARA,2580,1991
312860,GUARDA-MOR,3823,1991
312870,GUAXUPE,26901,1991
312880,GUIDOVAL,4961,1991
312890,GUIMARANIA,3911,1991
312900,GUIRICEMA,7020,1991
312910,GURINHATA,5256,1991
312920,HELIODORA,3481,1991
312930,IAPU,9128,1991
312940,IBERTIOGA,3125,1991
312950,IBIA,12554,1991
312960,IBIAI,3931,1991
312970,IBIRACI,5547,1991
312980,IBIRITE,56231,1991
312990,IBITIURA DE MINAS,1978,1991
313000,IBITURUNA,1683,1991
313010,IGARAPE,16792,1991
313020,IGARATINGA,4075,1991
313030,IGUATAMA,5613,1991
313040,IJACI,2968,1991
313050,ILICINEA,5968,1991
313060,INCONFIDENTES,4292,1991
313070,INDIANOPOLIS,3135,1991
313080,INGAI,1579,1991
313090,INHAPIM,21260,1991
313100,INHAUMA,2964,1991
313110,INIMUTABA,3895,1991
313120,IPANEMA,12015,1991
313130,IPATINGA,114621,1991
313140,IPIACU,2792,1991
313150,IPUIUNA,5407,1991
313160,IRAI DE MINAS,2996,1991
313170,ITABIRA,55465,1991
313180,ITABIRINHA,6505,1991
313190,ITABIRITO,21382,1991
313200,ITACAMBIRA,3877,1991
313210,ITACARAMBI,12043,1991
313220,ITAGUARA,7482,1991
313230,ITAIPE,8530,1991
313240,ITAJUBA,51306,1991
313250,ITAMARANDIBA,18414,1991
313260,ITAMARATI DE MINAS,2386,1991
313270,ITAMBACURI,12930,1991
313280,ITAMBE DO MATO DENTRO,1806,1991
313290,ITAMOGI,6178,1991
313300,ITAMONTE,6876,1991
313310,ITANHANDU,7891,1991
313320,ITANHOMI,10979,1991
313330,ITAOBIM,12062,1991
313340,ITAPAGIPE,7744,1991
313350,ITAPECERICA,15275,1991
313360,ITAPEVA,3796,1991
313370,ITATIAIUCU,4804,1991
313375,ITAU DE MINAS,7638,1991
313380,ITAUNA,45570,1991
313390,ITAVERAVA,4030,1991
313400,ITINGA,13406,1991
313410,ITUETA,4358,1991
313420,ITUIUTABA,59815,1991
313430,ITUMIRIM,4121,1991
313440,ITURAMA,29882,1991
313450,ITUTINGA,2933,1991
313460,JABOTICATUBAS,8207,1991
313470,JACINTO,7530,1991
313480,JACUI,4473,1991
313490,JACUTINGA,11759,1991
313500,JAGUARACU,1753,1991
313510,JANAUBA,31200,1991
313520,JANUARIA,49322,1991
313530,JAPARAIBA,2078,1991
313540,JECEABA,4586,1991
313550,JEQUERI,9464,1991
313560,JEQUITAI,5355,1991
313570,JEQUITIBA,3122,1991
313580,JEQUITINHONHA,14080,1991
313590,JESUANIA,2876,1991
313600,JOAIMA,10686,1991
313610,JOANESIA,4774,1991
313620,JOAO MONLEVADE,40278,1991
313630,JOAO PINHEIRO,29924,1991
313640,JOAQUIM FELICIO,2743,1991
313650,JORDANIA,5785,1991
313660,NOVA UNIAO,3053,1991
313670,JUIZ DE FORA,273694,1991
313680,JURAMENTO,3852,1991
313690,JURUAIA,4238,1991
313700,LADAINHA,9265,1991
313710,LAGAMAR,5434,1991
313720,LAGOA DA PRATA,20591,1991
313730,LAGOA DOS PATOS,2286,1991
313740,LAGOA DOURADA,6590,1991
313750,LAGOA FORMOSA,10810,1991
313760,LAGOA SANTA,19413,1991
313770,LAJINHA,10729,1991
313780,LAMBARI,11170,1991
313790,LAMIM,2350,1991
313800,LARANJAL,4190,1991
313810,LASSANCE,3828,1991
313820,LAVRAS,45210,1991
313830,LEANDRO FERREIRA,1920,1991
313840,LEOPOLDINA,31757,1991
313850,LIBERDADE,4119,1991
313860,LIMA DUARTE,10169,1991
313870,LUMINARIAS,3510,1991
313880,LUZ,11021,1991
313890,MACHACALIS,4041,1991
313900,MACHADO,20255,1991
313910,MADRE DE DEUS DE MINAS,2698,1991
313920,MALACACHETA,19969,1991
313930,MANGA,26918,1991
313940,MANHUACU,47840,1991
313950,MANHUMIRIM,17686,1991
313960,MANTENA,24280,1991
313970,MARAVILHAS,3697,1991
313980,MAR DE ESPANHA,6767,1991
313990,MARIA DA FE,8764,1991
314000,MARIANA,23882,1991
314010,MARILAC,2641,1991
314020,MARIPA DE MINAS,1660,1991
314030,MARLIERIA,2277,1991
314040,MARMELOPOLIS,1845,1991
314050,MARTINHO CAMPOS,7730,1991
314060,MATERLANDIA,2790,1991
314070,MATEUS LEME,17344,1991
314080,MATIAS BARBOSA,7561,1991
314090,MATIPO,8706,1991
314100,MATO VERDE,11765,1991
314110,MATOZINHOS,15074,1991
314120,MATUTINA,2644,1991
314130,MEDEIROS,1919,1991
314140,MEDINA,13267,1991
314150,MENDES PIMENTEL,6983,1991
314160,MERCES,6919,1991
314170,MESQUITA,12378,1991
314180,MINAS NOVAS,18261,1991
314190,MINDURI,2500,1991
314200,MIRABELA,9856,1991
314210,MIRADOURO,6556,1991
314220,MIRAI,9841,1991
314230,MOEDA,2668,1991
314240,MOEMA,3680,1991
314250,MONJOLOS,1754,1991
314260,MONSENHOR PAULO,4614,1991
314270,MONTALVANIA,9486,1991
314280,MONTE ALEGRE DE MINAS,12225,1991
314290,MONTE AZUL,21880,1991
314300,MONTE BELO,9020,1991
314310,MONTE CARMELO,23320,1991
314320,MONTE SANTO DE MINAS,13071,1991
314330,MONTES CLAROS,156469,1991
314340,MONTE SIAO,12112,1991
314350,MORADA NOVA DE MINAS,4391,1991
314360,MORRO DA GARCA,1824,1991
314370,MORRO DO PILAR,2487,1991
314380,MUNHOZ,3601,1991
314390,MURIAE,56795,1991
314400,MUTUM,17101,1991
314410,MUZAMBINHO,12281,1991
314420,NACIP RAYDAN,2441,1991
314430,NANUQUE,27246,1991
314440,NATERCIA,3148,1991
314450,NAZARENO,4676,1991
314460,NEPOMUCENO,15645,1991
314470,NOVA ERA,11058,1991
314480,NOVA LIMA,34937,1991
314490,NOVA MODICA,2586,1991
314500,NOVA PONTE,5998,1991
314510,NOVA RESENDE,7841,1991
314520,NOVA SERRANA,12144,1991
314530,NOVO CRUZEIRO,17009,1991
314540,OLARIA,1584,1991
314550,OLIMPIO NORONHA,1224,1991
314560,OLIVEIRA,21881,1991
314570,OLIVEIRA FORTES,1520,1991
314580,ONCA DE PITANGUI,1950,1991
314590,OURO BRANCO,16544,1991
314600,OURO FINO,21369,1991
314610,OURO PRETO,40846,1991
314620,OURO VERDE DE MINAS,4477,1991
314630,PADRE PARAISO,10263,1991
314640,PAINEIRAS,3548,1991
314650,PAINS,5578,1991
314660,PAIVA,1014,1991
314670,PALMA,4792,1991
314690,PAPAGAIOS,6092,1991
314700,PARACATU,38045,1991
314710,PARA DE MINAS,40946,1991
314720,PARAGUACU,11117,1991
314730,PARAISOPOLIS,10022,1991
314740,PARAOPEBA,10849,1991
314750,PASSABEM,1102,1991
314760,PASSA QUATRO,9069,1991
314770,PASSA TEMPO,5884,1991
314780,PASSA-VINTE,1614,1991
314790,PASSOS,57667,1991
314800,PATOS DE MINAS,70282,1991
314810,PATROCINIO,39922,1991
314820,PATROCINIO DO MURIAE,3054,1991
314830,PAULA CANDIDO,5229,1991
314840,PAULISTAS,3588,1991
314850,PAVAO,9450,1991
314860,PECANHA,12278,1991
314870,PEDRA AZUL,13602,1991
314880,PEDRA DO ANTA,2724,1991
314890,PEDRA DO INDAIA,2821,1991
314900,PEDRA DOURADA,1040,1991
314910,PEDRALVA,7332,1991
314920,PEDRINOPOLIS,3107,1991
314930,PEDRO LEOPOLDO,27591,1991
314940,PEDRO TEIXEIRA,1080,1991
314950,PEQUERI,1854,1991
314960,PEQUI,2217,1991
314970,PERDIGAO,3221,1991
314980,PERDIZES,7201,1991
314990,PERDOES,11149,1991
315000,PESCADOR,2564,1991
315010,PIAU,2128,1991
315020,PIEDADE DE PONTE NOVA,2664,1991
315030,PIEDADE DO RIO GRANDE,3404,1991
315040,PIEDADE DOS GERAIS,3009,1991
315050,PIMENTA,4547,1991
315060,PIRACEMA,4254,1991
315070,PIRAJUBA,2132,1991
315080,PIRANGA,10109,1991
315090,PIRANGUCU,3058,1991
315100,PIRANGUINHO,4185,1991
315110,PIRAPETINGA,6277,1991
315120,PIRAPORA,27718,1991
315130,PIRAUBA,6268,1991
315140,PITANGUI,13478,1991
315150,PIUMHI,17237,1991
315160,PLANURA,4773,1991
315170,POCO FUNDO,9818,1991
315180,POCOS DE CALDAS,76906,1991
315190,POCRANE,7116,1991
315200,POMPEU,13159,1991
315210,PONTE NOVA,37752,1991
315220,PORTEIRINHA,31539,1991
315230,PORTO FIRME,6018,1991
315240,POTE,8725,1991
315250,POUSO ALEGRE,56466,1991
315260,POUSO ALTO,4170,1991
315270,PRADOS,5129,1991
315280,PRATA,15546,1991
315290,PRATAPOLIS,6585,1991
315300,PRATINHA,1799,1991
315310,PRESIDENTE BERNARDES,3985,1991
315320,PRESIDENTE JUSCELINO,2620,1991
315330,PRESIDENTE KUBITSCHEK,1672,1991
315340,PRESIDENTE OLEGARIO,14895,1991
315350,ALTO JEQUITIBA,4975,1991
315360,PRUDENTE DE MORAIS,4210,1991
315370,QUARTEL GERAL,1984,1991
315380,QUELUZITO,1326,1991
315390,RAPOSOS,9059,1991
315400,RAUL SOARES,19437,1991
315410,RECREIO,7369,1991
315420,RESENDE COSTA,6825,1991
315430,RESPLENDOR,11779,1991
315440,RESSAQUINHA,6457,1991
315450,RIACHO DOS MACHADOS,5800,1991
315460,RIBEIRAO DAS NEVES,86211,1991
315470,RIBEIRAO VERMELHO,2547,1991
315480,RIO ACIMA,4519,1991
315490,RIO CASCA,9826,1991
315500,RIO DOCE,1790,1991
315510,RIO DO PRADO,7807,1991
315520,RIO ESPERA,4970,1991
315530,RIO MANSO,3054,1991
315540,RIO NOVO,7839,1991
315550,RIO PARANAIBA,6451,1991
315560,RIO PARDO DE MINAS,27797,1991
315570,RIO PIRACICABA,9071,1991
315580,RIO POMBA,10376,1991
315590,RIO PRETO,5051,1991
315600,RIO VERMELHO,9250,1991
315610,RITAPOLIS,4077,1991
315620,ROCHEDO DE MINAS,1070,1991
315630,RODEIRO,2580,1991
315640,ROMARIA,2233,1991
315650,RUBELITA,5854,1991
315660,RUBIM,6795,1991
315670,SABARA,57883,1991
315680,SABINOPOLIS,10134,1991
315690,SACRAMENTO,13856,1991
315700,SALINAS,30734,1991
315710,SALTO DA DIVISA,4528,1991
315720,SANTA BARBARA,16182,1991
315730,SANTA BARBARA DO TUGURIO,3540,1991
315740,SANTA CRUZ DO ESCALVADO,4063,1991
315750,SANTA EFIGENIA DE MINAS,2889,1991
315760,SANTA FE DE MINAS,2648,1991
315770,SANTA JULIANA,5058,1991
315780,SANTA LUZIA,86017,1991
315790,SANTA MARGARIDA,7888,1991
315800,SANTA MARIA DE ITABIRA,6607,1991
315810,SANTA MARIA DO SALTO,3104,1991
315820,SANTA MARIA DO SUACUI,10977,1991
315830,SANTANA DA VARGEM,4435,1991
315840,SANTANA DE CATAGUASES,2551,1991
315850,SANTANA DE PIRAPAMA,5713,1991
315860,SANTANA DO DESERTO,2302,1991
315870,SANTANA DO GARAMBEU,1106,1991
315880,SANTANA DO JACARE,2583,1991
315890,SANTANA DO MANHUACU,5575,1991
315900,SANTANA DO RIACHO,2116,1991
315910,SANTANA DOS MONTES,2766,1991
315920,SANTA RITA DE CALDAS,6622,1991
315930,SANTA RITA DE JACUTINGA,3572,1991
315940,SANTA RITA DE IBITIPOCA,2589,1991
315950,SANTA RITA DO ITUETO,3852,1991
315960,SANTA RITA DO SAPUCAI,17862,1991
315970,SANTA ROSA DA SERRA,1916,1991
315980,SANTA VITORIA,11431,1991
315990,SANTO ANTONIO DO AMPARO,8733,1991
316000,SANTO ANTONIO DO AVENTUREIRO,2481,1991
316010,SANTO ANTONIO DO GRAMA,2914,1991
316020,SANTO ANTONIO DO ITAMBE,2482,1991
316030,SANTO ANTONIO DO JACINTO,6992,1991
316040,SANTO ANTONIO DO MONTE,12390,1991
316050,SANTO ANTONIO DO RIO ABAIXO,1387,1991
316060,SANTO HIPOLITO,2229,1991
316070,SANTOS DUMONT,30971,1991
316080,SAO BENTO ABADE,1618,1991
316090,SAO BRAS DO SUACUI,2223,1991
316100,SAO DOMINGOS DO PRATA,12476,1991
316110,SAO FRANCISCO,39468,1991
316120,SAO FRANCISCO DE PAULA,3933,1991
316130,SAO FRANCISCO DE SALES,3222,1991
316140,SAO FRANCISCO DO GLORIA,4270,1991
316150,SAO GERALDO,5453,1991
316160,SAO GERALDO DA PIEDADE,2866,1991
316170,SAO GONCALO DO ABAETE,6144,1991
316180,SAO GONCALO DO PARA,5256,1991
316190,SAO GONCALO DO RIO ABAIXO,5251,1991
316200,SAO GONCALO DO SAPUCAI,13011,1991
316210,SAO GOTARDO,13409,1991
316220,SAO JOAO BATISTA DO GLORIA,3642,1991
316230,SAO JOAO DA MATA,1728,1991
316240,SAO JOAO DA PONTE,18067,1991
316250,SAO JOAO DEL REI,51727,1991
316260,SAO JOAO DO ORIENTE,5272,1991
316270,SAO JOAO DO PARAISO,17003,1991
316280,SAO JOAO EVANGELISTA,9092,1991
316290,SAO JOAO NEPOMUCENO,15293,1991
316300,SAO JOSE DA SAFIRA,2093,1991
316310,SAO JOSE DA VARGINHA,1793,1991
316320,SAO JOSE DO ALEGRE,2259,1991
316330,SAO JOSE DO DIVINO,2574,1991
316340,SAO JOSE DO GOIABAL,3845,1991
316350,SAO JOSE DO JACURI,6525,1991
316360,SAO JOSE DO MANTIMENTO,1374,1991
316370,SAO LOURENCO,20352,1991
316380,SAO MIGUEL DO ANTA,4169,1991
316390,SAO PEDRO DA UNIAO,3557,1991
316400,SAO PEDRO DOS FERROS,6450,1991
316410,SAO PEDRO DO SUACUI,5507,1991
316420,SAO ROMAO,7887,1991
316430,SAO ROQUE DE MINAS,4520,1991
316440,SAO SEBASTIAO DA BELA VISTA,2539,1991
316450,SAO SEBASTIAO DO MARANHAO,7300,1991
316460,SAO SEBASTIAO DO OESTE,3537,1991
316470,SAO SEBASTIAO DO PARAISO,33604,1991
316480,SAO SEBASTIAO DO RIO PRETO,1446,1991
316490,SAO SEBASTIAO DO RIO VERDE,1303,1991
316500,SAO TIAGO,6533,1991
316510,SAO TOMAS DE AQUINO,4594,1991
316520,SAO THOME DAS LETRAS,3732,1991
316530,SAO VICENTE DE MINAS,3650,1991
316540,SAPUCAI-MIRIM,2835,1991
316550,SARDOA,2483,1991
316560,SENADOR CORTES,1268,1991
316570,SENADOR FIRMINO,4028,1991
316580,SENADOR JOSE BENTO,1512,1991
316590,SENADOR MODESTINO GONCALVES,3007,1991
316600,SENHORA DE OLIVEIRA,3349,1991
316610,SENHORA DO PORTO,2433,1991
316620,SENHORA DOS REMEDIOS,6417,1991
316630,SERICITA,3867,1991
316640,SERITINGA,1151,1991
316650,SERRA AZUL DE MINAS,2168,1991
316660,SERRA DA SAUDADE,581,1991
316670,SERRA DOS AIMORES,6318,1991
316680,SERRA DO SALITRE,5260,1991
316690,SERRANIA,4464,1991
